utr_id	fc	orf_gc	orf_len	utr5_gc	utr5_len	utr3_gc	utr3_len	utr5p8	utr5p7m8	utr5p7A1	utr5p6	utr5po6	utr5p6A1	orf8	orf7m8	orf7A1	orf6	orfo6	orf6A1	utr8C	utr8G	utr8T	utr8	utr7m8	utr7A1	utr6	utro6	utr6A1	utr5	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2.fold_change.	test_stat	p_value	q_value	significant
FBgn0000064	0.192605987063983	0.609	1092	0.375	259	0.424	396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	FBgn0000064	Ald-RB,Ald-RC,Ald-RD,Ald-RE,Ald-RH,Ald-RI,Ald-RJ,Ald-RK,Ald-RL,Ald-RM	chr3R:26254068-26261591	mock	miR994	OK	110.681	120.772	0.125881	0.445324	0.58215	0.791845	no
FBgn0000071	0.713325247326992	0.593	1026	0.434	387	0.412	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	FBgn0000071	Ama-RA,Ama-RB,Ama-RC	chr3R:6762592-6765261	mock	miR994	OK	23.5558	19.1676	-0.297413	-0.651854	0.4162	0.673841	no
FBgn0000077	-0.385900139148878	0.546	855	0.382	275	0.281	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000077	amx-RA,amx-RB	chrX:9243816-9247336	mock	miR994	OK	21.8738	14.9512	-0.548945	-0.955476	0.23865	0.513157	no
FBgn0000083	0.424485477384732	0.59	975	0.351	94	0.325	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000083	AnxB9-RA,AnxB9-RB,AnxB9-RC,AnxB9-RD,AnxB9-RE,AnxB9-RF	chr3R:21065240-21073319	mock	miR994	OK	723.564	723.819	0.000509557	0.00224503	0.9974	0.998486	no
FBgn0000084	0.302294683165491	0.63	966	0.47	134	0.456	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000084	AnxB10-RA,AnxB10-RB	chrX:20170221-20173514	mock	miR994	OK	212.402	173.629	-0.290791	-1.09838	0.1784	0.445606	no
FBgn0000094	0.227534543112419	0.425	174	0.378	37	0.278	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000094	Anp-RA,Anp-RB	chr3R:30209947-30210382	mock	miR994	OK	108.212	197.906	0.870952	1.14919	0.1011	0.313529	no
FBgn0000097	0.488077678315886	0.576	2199	0.457	1056	0.35	1681	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	FBgn0000097	aop-RA,aop-RB,aop-RC,aop-RD,aop-RE	chr2L:2155752-2178754	mock	miR994	OK	9.87276	28.0908	1.50857	4.2966	5e-05	0.000926448	yes
FBgn0000100	0.272975413790721	0.593	954	0.47	202	0.517	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000100	RpLP0-RA,RpLP0-RB	chr3L:22075866-22077487	mock	miR994	OK	3481.55	2573.04	-0.436256	-2.19125	0.00685	0.0499887	yes
FBgn0000109	-0.455772647555415	0.545	549	0.383	107	0.298	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000109	Aprt-RA,Aprt-RC,Aprt-RD	chr3L:1883794-1885019	mock	miR994	OK	25.1699	21.1782	-0.249123	-0.448748	0.5832	0.792305	no
FBgn0000115	-0.0337095661904304	0.586	543	0.38	142	0.371	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000115	Arl1-RA	chr3L:15983134-15987815	mock	miR994	OK	129.894	106.52	-0.286206	-0.7413	0.3579	0.625872	no
FBgn0000116	-0.00212611731938131	0.578	1689	0.421	330	0.428	495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000116	Argk-RA,Argk-RB,Argk-RC,Argk-RD,Argk-RE,Argk-RG,Argk-RH	chr3L:9048780-9066027	mock	miR994	OK	10.045	15.1609	0.593877	1.0414	0.19525	0.467076	no
FBgn0000117	-0.174706773619034	0.566	2532	0.479	259	0.431	429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000117	arm-RA,arm-RB,arm-RC,arm-RD,arm-RE,arm-RF	chrX:1890255-1900646	mock	miR994	OK	254.082	221.575	-0.1975	-0.897135	0.2656	0.538967	no
FBgn0000119	0.702610888546238	0.531	5037	0.466	191	0.289	796	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	FBgn0000119	arr-RA	chr2R:13453639-13483229	mock	miR994	OK	11.1064	14.7048	0.40489	1.33686	0.102	0.315522	no
FBgn0000139	0.55585722604831	0.548	1671	0.471	104	0.299	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000139	ash2-RB,ash2-RC,ash2-RE	chr3R:24650124-24654820	mock	miR994	OK	39.5654	47.7569	0.271471	0.746378	0.3547	0.624143	no
FBgn0000140	-0.031110890909772	0.515	5865	0.401	192	0.253	281	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	FBgn0000140	asp-RA	chr3R:24753848-24760513	mock	miR994	OK	17.0373	28.6349	0.749078	2.80181	9e-04	0.0101696	yes
FBgn0000147	-0.424989649563813	0.541	1236	0.458	168	0.249	173	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	FBgn0000147	aurA-RA	chr3R:11963123-11967691	mock	miR994	OK	31.8728	28.1575	-0.178805	-0.299709	0.70205	0.859853	no
FBgn0000150	0.147917082090905	0.606	507	0.485	134	0.337	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000150	awd-RC,awd-RD,awd-RE	chr3R:31744281-31746077	mock	miR994	OK	4856.74	3678.02	-0.401059	-1.95624	0.01525	0.0902486	no
FBgn0000152	-0.0174889602497655	0.537	1941	0.404	455	0.408	179	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	FBgn0000152	Axs-RA	chrX:16679296-16683895	mock	miR994	OK	15.2668	15.9488	0.0630502	0.162132	0.84255	0.935401	no
FBgn0000173	0.641069773815442	0.564	456	0.427	358	0.295	1189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	FBgn0000173	ben-RA,ben-RB,ben-RC,ben-RD,ben-RE	chrX:13996344-13999805	mock	miR994	OK	51.2692	97.4493	0.92656	2.48944	0.00365	0.0308259	yes
FBgn0000181	-0.418155684044383	0.608	510	0.415	82	0.426	882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	FBgn0000181	bic-RA,bic-RB	chr2R:12870248-12871794	mock	miR994	OK	1348.85	856.103	-0.655878	-3.03824	2e-04	0.00303967	yes
FBgn0000183	-0.317233703025197	0.526	2409	0.464	891	0.329	849	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	FBgn0000183	BicD-RB,BicD-RC,BicD-RD	chr2L:17459604-17474773	mock	miR994	OK	22.3959	34.3026	0.61508	1.42962	0.08125	0.275299	no
FBgn0000212	0.157854317553782	0.549	4977	0.433	127	0.294	235	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	FBgn0000212	brm-RA,brm-RB,brm-RC,brm-RD,brm-RF	chr3L:15970081-15982869	mock	miR994	OK	51.5562	65.6376	0.348375	1.48681	0.0681	0.245681	no
FBgn0000221	-0.288433520684158	0.599	978	0.34	144	0.369	328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	FBgn0000221	brn-RA	chrX:4104341-4105791	mock	miR994	OK	14.6554	12.4184	-0.238948	-0.432686	0.59545	0.799878	no
FBgn0000228	-0.15753081747019	0.566	3357	0.468	359	0.337	950	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	FBgn0000228	Bsg25D-RB,Bsg25D-RC,Bsg25D-RD,Bsg25D-RE,Bsg25D-RF,Bsg25D-RG,Bsg25D-RH	chr2L:5271727-5278548	mock	miR994	OK	12.6839	14.8546	0.227915	0.578876	0.46775	0.712817	no
FBgn0000229	-0.485447613547505	0.452	1119	0.415	532	0.26	146	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	FBgn0000229	bsk-RB,bsk-RE,bsk-RF	chr2L:10247501-10250501	mock	miR994	OK	52.2294	64.3705	0.301538	1.0468	0.19915	0.472411	no
FBgn0000239	-0.111284803790555	0.508	2052	0.503	372	0.327	692	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	FBgn0000239	bur-RB,bur-RC	chr2L:21174181-21179683	mock	miR994	OK	32.2602	45.7347	0.503537	1.7973	0.0291	0.140183	no
FBgn0000244	-0.848617673800993	0.555	2163	0.407	27	0.394	2584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	FBgn0000244	by-RA,by-RC,by-RD	chr3R:9528237-9533011	mock	miR994	OK	5.91987	8.64484	0.546272	1.07963	0.17995	0.447805	no
FBgn0000247	-0.0129924317729586	0.553	5886	0.515	524	0.367	616	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	FBgn0000247	ca-RA,ca-RC	chr3R:29803195-29816451	mock	miR994	OK	27.5057	37.7759	0.457736	1.02751	0.19985	0.473156	no
FBgn0000250	0.211103553642812	0.564	1503	0.415	159	0.379	343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	FBgn0000250	cact-RA,cact-RB,cact-RC,cact-RD,cact-RE	chr2L:16310955-16326207	mock	miR994	OK	41.1637	51.4658	0.32224	0.683035	0.4016	0.663858	no
FBgn0000253	-0.690381736813389	0.533	450	0.406	207	0.349	5015	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	FBgn0000253	Cam-RA,Cam-RB,Cam-RC,Cam-RD,Cam-RE	chr2R:12259397-12278809	mock	miR994	OK	34.4683	90.8162	1.39768	3.42097	4e-04	0.00536934	yes
FBgn0000256	0.102229138654839	0.559	4086	0.399	281	0.353	184	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	FBgn0000256	capu-RA,capu-RB,capu-RD,capu-RE,capu-RF,capu-RG,capu-RH,capu-RI,capu-RJ	chr2L:3872645-3902860	mock	miR994	OK	62.2077	63.5072	0.0298265	0.122824	0.87855	0.952548	no
FBgn0000257	-0.42463211670818	0.601	1920	0.502	235	0.361	1018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	FBgn0000257	car-RA,car-RC	chrX:19566018-19569401	mock	miR994	OK	18.0411	13.4766	-0.420824	-1.15608	0.14945	0.400639	no
FBgn0000259	0.446530064697761	0.507	708	0.43	158	0.358	1526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000259	CkIIbeta-RB,CkIIbeta-RC,CkIIbeta-RD,CkIIbeta-RE,CkIIbeta-RF,CkIIbeta-RG,CkIIbeta-RH,CkIIbeta-RI,CkIIbeta-RJ,CkIIbeta-RK	chrX:11792532-11801587	mock	miR994	OK	15.6591	50.2917	1.68332	3.11996	0.00135	0.014106	yes
FBgn0000261	0.331086655990868	0.569	1521	0.412	182	0.352	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	FBgn0000261	Cat-RA	chr3L:18822603-18828188	mock	miR994	OK	172.316	122.954	-0.486935	-2.02427	0.0139	0.0840168	no
FBgn0000276	0.33197350107989	0.526	192	0.351	74	0.205	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000276	CecA1-RA	chr3R:30210873-30211273	mock	miR994	OK	604.163	728.498	0.269987	0.946699	0.24765	0.524083	no
FBgn0000277	0.00738000943473732	0.505	192	0.378	82	0.198	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000277	CecA2-RA	chr3R:30212155-30212568	mock	miR994	OK	243.856	225.418	-0.113424	-0.292164	0.7225	0.871121	no
FBgn0000278	0.927231760698309	0.536	192	0.444	72	0.267	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000278	CecB-RA	chr3R:30213314-30213797	mock	miR994	OK	64.7595	93.5009	0.529888	0.988086	0.22435	0.498998	no
FBgn0000279	0.789573791484761	0.552	192	0.323	93	0.376	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000279	CecC-RA	chr3R:30216483-30216938	mock	miR994	OK	72.8117	113.95	0.646155	1.29333	0.11765	0.345897	no
FBgn0000283	0.416383733957618	0.524	3291	0.489	274	0.337	611	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	FBgn0000283	Cp190-RA,Cp190-RB	chr3R:15268661-15275241	mock	miR994	OK	28.6531	65.1664	1.18543	4.59295	5e-05	0.000926448	yes
FBgn0000289	0.180250137650664	0.574	2514	0.443	754	0.388	1460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	FBgn0000289	cg-RA,cg-RB,cg-RC,cg-RD,cg-RF,cg-RI,cg-RJ,cg-RK,cg-RL,cg-RM,cg-RN	chr2R:14173692-14182838	mock	miR994	OK	21.6841	50.0775	1.20752	4.17186	5e-05	0.000926448	yes
FBgn0000299	-1.95860484291669	0.616	5340	0.502	219	0.36	542	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	FBgn0000299	Cg25C-RA,Cg25C-RB,Cg25C-RC	chr2L:5029608-5037279	mock	miR994	OK	1531.26	254.677	-2.58798	-12.6436	5e-05	0.000926448	yes
FBgn0000308	0.341437380993009	0.583	381	0.48	248	0.36	1462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000308	chic-RA,chic-RB,chic-RC,chic-RD,chic-RE,chic-RF	chr2L:5972114-5981018	mock	miR994	OK	375.899	594.766	0.661977	2.85305	0.00085	0.00970901	yes
FBgn0000316	0.167821672187547	0.483	1806	0.325	120	0.272	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000316	cin-RA,cin-RB	chrX:255673-263999	mock	miR994	OK	37.5771	36.8379	-0.0286614	-0.0940225	0.9101	0.96351	no
FBgn0000317	-0.236090810597026	0.501	6504	0.463	449	0.266	451	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	FBgn0000317	ck-RA,ck-RB,ck-RC,ck-RD	chr2L:15044962-15057862	mock	miR994	OK	11.1015	15.1065	0.444418	1.55148	0.0557	0.215307	no
FBgn0000318	0.268990227104518	0.577	381	0.47	215	0.344	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	FBgn0000318	cl-RA,cl-RB,cl-RC	chr2L:5520134-5523898	mock	miR994	OK	865.144	666.685	-0.375935	-1.47426	0.0698	0.249126	no
FBgn0000319	0.0197665571359204	0.522	5037	0.353	470	0.262	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000319	Chc-RA,Chc-RB,Chc-RC,Chc-RD,Chc-RE,Chc-RF,Chc-RG	chrX:15827985-15835490	mock	miR994	OK	293.205	390.075	0.411842	2.06658	0.0101	0.0660993	no
FBgn0000326	0.193308691995544	0.525	1689	0.411	107	0.312	48	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000326	clt-RA	chr2R:21617060-21619079	mock	miR994	OK	19.9336	17.5302	-0.185358	-0.446377	0.5755	0.788182	no
FBgn0000330	0.126440932359571	0.552	1248	0.315	54	0.426	472	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	FBgn0000330	cm-RA,cm-RB	chrX:7009005-7011145	mock	miR994	OK	24.0936	27.1288	0.171174	0.405744	0.60815	0.80643	no
FBgn0000339	-0.0573020518107076	0.455	435	0.442	86	0.349	611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	FBgn0000339	cni-RA,cni-RB,cni-RC	chr2L:16309291-16310726	mock	miR994	OK	149.706	147.723	-0.0192294	-0.06709	0.93155	0.97364	no
FBgn0000352	0.208242295867391	0.554	3606	0.463	136	0.334	1021	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	FBgn0000352	cos-RA,cos-RB	chr2R:7382175-7387115	mock	miR994	OK	10.8829	18.3979	0.75748	2.32666	0.0048	0.0383791	yes
FBgn0000370	0.0925359973691569	0.513	1146	0.412	628	0.343	470	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	FBgn0000370	crc-RA,crc-RB,crc-RE,crc-RF	chr2L:21310865-21319527	mock	miR994	OK	471.096	592.21	0.330087	1.61502	0.0452	0.188274	no
FBgn0000376	-0.10972340569861	0.576	2949	0.451	133	0.423	755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	FBgn0000376	crm-RA,crm-RB	chrX:2732468-2738773	mock	miR994	OK	8.51521	9.10971	0.097363	0.217558	0.7829	0.906275	no
FBgn0000377	-0.165081978462057	0.561	2109	0.417	120	0.301	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	FBgn0000377	crn-RA	chrX:2247593-2249983	mock	miR994	OK	35.5319	29.4637	-0.270176	-0.858656	0.29345	0.565527	no
FBgn0000392	0.330983671045569	0.538	3354	0.362	486	0.421	466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000392	cup-RB,cup-RC	chr2L:6663663-6676635	mock	miR994	OK	13.6525	20.0938	0.557586	1.02496	0.19945	0.472513	no
FBgn0000394	0.0499090806333174	0.566	774	0.479	607	0.283	512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000394	cv-RA,cv-RB,cv-RC	chrX:5690001-5695205	mock	miR994	OK	55.8345	53.9781	-0.0487809	-0.137342	0.86025	0.944079	no
FBgn0000395	1.33688936620696	0.597	2256	0.445	1082	0.382	991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	FBgn0000395	cv-2-RA	chr2R:21355014-21379464	mock	miR994	OK	7.23726	20.299	1.48789	4.07543	5e-05	0.000926448	yes
FBgn0000404	-0.460843316018022	0.513	1476	0.437	510	0.382	933	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000404	CycA-RA,CycA-RC	chr3L:11826718-11833578	mock	miR994	OK	78.2339	91.3356	0.223384	0.908926	0.25635	0.533092	no
FBgn0000405	0.0318519228776319	0.555	1593	0.404	267	0.413	773	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	FBgn0000405	CycB-RA,CycB-RB,CycB-RC,CycB-RE	chr2R:22803520-22806948	mock	miR994	OK	113.376	140.182	0.306187	1.31713	0.0982	0.308042	no
FBgn0000409	0.222047956833158	0.593	327	0.419	86	0.321	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000409	Cyt-c-p-RA,Cyt-c-p-RB	chr2L:16719931-16722644	mock	miR994	OK	928.978	844.507	-0.137535	-0.609542	0.43925	0.691889	no
FBgn0000412	0.514512718668859	0.595	1068	0.378	307	0.317	436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000412	D1-RA,D1-RC,D1-RD	chr3R:9238082-9240654	mock	miR994	OK	90.225	154.089	0.772167	3.04817	4e-04	0.00536934	yes
FBgn0000416	-0.247266740238409	0.534	2862	0.364	129	0.356	449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	FBgn0000416	Sap-r-RA,Sap-r-RB	chr3R:30881791-30889062	mock	miR994	OK	938.003	792.718	-0.242785	-1.23281	0.1247	0.359159	no
FBgn0000426	0.511624511548379	0.581	267	0.397	121	0.354	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	FBgn0000426	SmF-RA	chr2R:12182638-12185506	mock	miR994	OK	245.731	276.944	0.172512	0.529625	0.51665	0.748418	no
FBgn0000447	0.0013110279732223	0.548	1218	0.333	132	0.32	122	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	FBgn0000447	Dhod-RA,Dhod-RD	chr3R:8651083-8654766	mock	miR994	OK	78.4459	73.3082	-0.0977235	-0.306165	0.69585	0.855965	no
FBgn0000454	0.0168596032581896	0.566	1527	0.515	297	0.332	223	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	FBgn0000454	Dip-B-RA,Dip-B-RB,Dip-B-RC,Dip-B-RD	chr3R:13782287-13785676	mock	miR994	OK	181.072	126.565	-0.516681	-2.13843	0.0083	0.0575446	no
FBgn0000455	-0.0809544429043017	0.572	1476	0.338	376	0.273	99	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000455	Dip-C-RA,Dip-C-RB	chr3R:12411808-12413759	mock	miR994	OK	37.8597	29.5594	-0.357048	-1.00192	0.2161	0.491082	no
FBgn0000482	0.0729861002744009	0.564	3009	0.465	71	0.309	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000482	dor-RA	chrX:1523553-1669297	mock	miR994	OK	26.2105	20.2017	-0.375663	-1.02057	0.20645	0.478615	no
FBgn0000499	-0.283131820391923	0.574	1872	0.478	473	0.319	499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000499	dsh-RA	chrX:11355880-11358724	mock	miR994	OK	22.2447	22.5988	0.0227803	0.0692989	0.92905	0.97236	no
FBgn0000520	-0.445331133789699	0.595	1779	0.433	134	0.461	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000520	dwg-RA	chrX:2727697-2730042	mock	miR994	OK	12.1341	8.4845	-0.516167	-0.964222	0.22565	0.500257	no
FBgn0000524	0.438471084476445	0.592	2217	0.461	414	0.359	1197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	FBgn0000524	dx-RA	chrX:6533998-6538575	mock	miR994	OK	6.25792	11.8597	0.922309	2.16941	0.0112	0.0710847	no
FBgn0000536	0.704987745388384	0.487	1488	0.442	398	0.322	515	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	FBgn0000536	eas-RA,eas-RB,eas-RC,eas-RF,eas-RG,eas-RH,eas-RI,eas-RJ	chrX:16278327-16285618	mock	miR994	OK	47.1715	94.6251	1.00431	3.82621	5e-05	0.000926448	yes
