utr_id	fc	utr8	utr7m8	utr7A1
FBgn0001133	0.007	0	0	0
FBgn0001139	0.465	0	0	0
FBgn0001142	-0.353	0	0	0
FBgn0001145	-3.426	0	0	0
FBgn0001148	0.150	0	0	0
FBgn0001149	-0.251	0	0	0
FBgn0001168	-0.242	0	0	0
FBgn0001179	0.691	0	0	0
FBgn0001185	0.096	0	0	0
FBgn0001186	-0.595	0	0	0
FBgn0001189	0.035	0	0	0
FBgn0001197	0.084	0	0	0
FBgn0001202	-1.185	0	0	0
FBgn0001206	0.271	0	0	0
FBgn0001215	0.731	0	0	0
FBgn0001218	-0.756	0	0	0
FBgn0001220	-0.405	0	0	0
FBgn0001222	0.411	0	0	0
FBgn0001223	-2.661	0	0	0
FBgn0001224	-1.108	0	0	0
FBgn0001225	-2.067	0	0	0
FBgn0001226	-0.941	0	0	0
FBgn0001230	-2.035	0	0	0
FBgn0001233	0.146	0	0	0
FBgn0001247	0.051	0	0	0
FBgn0001248	-0.537	0	0	0
FBgn0001257	-0.175	0	0	0
FBgn0001276	0.187	0	0	0
FBgn0001280	-0.284	0	0	0
FBgn0001291	-1.211	0	0	0
FBgn0001297	0.205	0	0	0
FBgn0001301	0.231	0	0	0
FBgn0001308	-0.263	0	0	0
FBgn0001316	0.226	0	0	0
FBgn0001324	-0.189	0	0	0
FBgn0001330	0.300	0	0	0
FBgn0001341	0.455	0	0	0
FBgn0001404	-0.340	0	0	0
FBgn0001491	-0.337	0	0	0
FBgn0001565	0.693	0	0	0
FBgn0001612	0.666	0	0	0
FBgn0001941	-0.417	0	0	0
FBgn0001942	0.288	0	0	0
FBgn0001961	-0.478	0	0	0
FBgn0001965	-0.123	0	0	0
FBgn0001970	-0.874	0	0	0
FBgn0001974	-0.196	0	0	0
FBgn0001977	0.463	0	0	0
FBgn0001978	-0.035	0	0	0
FBgn0001986	0.290	0	0	0
FBgn0001987	-0.371	0	0	0
FBgn0001989	-0.364	0	0	0
FBgn0001990	0.086	0	0	0
FBgn0001995	0.056	0	0	0
FBgn0002021	-0.021	0	0	0
FBgn0002022	-0.546	0	0	0
FBgn0002031	0.205	0	0	0
FBgn0002044	-0.008	0	0	0
FBgn0002069	-0.014	0	0	0
FBgn0002121	0.169	0	0	0
FBgn0002174	0.123	0	0	0
FBgn0002183	0.267	0	0	0
FBgn0002283	-0.532	0	0	0
FBgn0002284	-0.224	0	0	0
FBgn0002354	0.359	0	0	0
FBgn0002413	0.143	0	0	0
FBgn0002431	0.356	0	0	0
FBgn0002441	0.213	0	0	0
FBgn0002466	0.289	0	0	0
FBgn0002524	-0.626	0	0	0
FBgn0002525	0.421	0	0	0
FBgn0002526	-0.381	0	0	0
FBgn0002542	0.256	0	0	0
FBgn0002543	-0.140	0	0	0
FBgn0002552	-0.053	0	0	0
FBgn0002566	0.271	0	0	0
FBgn0002579	-0.007	0	0	0
FBgn0002590	0.114	0	0	0
FBgn0002593	0.125	0	0	0
FBgn0002607	0.072	0	0	0
FBgn0002622	0.175	0	0	0
FBgn0002626	0.129	0	0	0
FBgn0002638	0.379	0	0	0
FBgn0002641	-0.028	0	0	0
FBgn0002645	0.483	0	0	0
FBgn0002707	0.126	0	0	0
FBgn0002715	0.285	0	0	0
FBgn0002719	-0.038	0	0	0
FBgn0002736	0.298	0	0	0
FBgn0002774	0.348	0	0	0
FBgn0002775	0.697	0	0	0
FBgn0002778	0.027	0	0	0
FBgn0002780	0.446	0	0	0
FBgn0002781	0.110	0	0	0
FBgn0002783	0.221	0	0	0
FBgn0002787	-0.195	0	0	0
FBgn0002791	0.175	0	0	0
FBgn0002868	-1.157	0	0	0
FBgn0002872	0.879	0	0	0
FBgn0002873	0.720	0	0	0
FBgn0002878	0.060	0	0	0
FBgn0002891	0.548	0	0	0
FBgn0002899	0.484	0	0	0
FBgn0002901	-0.074	0	0	0
FBgn0002905	0.113	0	0	0
FBgn0002906	0.229	0	0	0
FBgn0002914	0.322	0	0	0
FBgn0002921	-0.206	0	0	0
FBgn0002922	-0.287	0	0	0
FBgn0002924	-0.147	0	0	0
FBgn0002948	-0.121	0	0	0
FBgn0002989	0.282	0	0	0
FBgn0003008	-0.055	0	0	0
FBgn0003041	0.279	0	0	0
FBgn0003048	-0.002	0	0	0
FBgn0003062	0.709	0	0	0
FBgn0003067	-0.626	0	0	0
FBgn0003071	-0.046	0	0	0
FBgn0003074	-0.002	0	0	0
FBgn0003076	0.096	0	0	0
FBgn0003079	0.147	0	0	0
FBgn0003082	0.352	0	0	0
FBgn0003087	0.425	0	0	0
FBgn0003116	0.505	0	0	0
FBgn0003117	0.166	0	0	0
FBgn0003118	0.265	0	0	0
FBgn0003124	0.529	0	0	0
FBgn0003134	0.603	0	0	0
FBgn0003137	0.642	0	0	0
FBgn0003139	0.238	0	0	0
FBgn0003141	0.201	0	0	0
FBgn0003165	0.122	0	0	0
FBgn0003169	0.365	0	0	0
FBgn0003175	0.119	0	0	0
FBgn0003189	0.521	0	0	0
FBgn0003204	0.278	0	0	0
FBgn0003205	-0.580	0	0	0
FBgn0003206	-0.036	0	0	0
FBgn0003209	-0.144	0	0	0
FBgn0003210	-0.128	0	0	0
FBgn0003227	-0.081	0	0	1
FBgn0003231	0.027	0	0	0
FBgn0003256	0.455	0	0	0
FBgn0003257	0.283	0	0	0
FBgn0003261	0.422	0	0	0
FBgn0003268	0.381	0	0	0
FBgn0003274	0.007	0	0	0
FBgn0003275	-0.222	0	0	0
FBgn0003277	0.219	0	0	0
FBgn0003278	0.514	0	0	0
FBgn0003279	0.130	0	0	0
FBgn0003301	-0.301	0	0	0
FBgn0003302	0.734	0	0	0
FBgn0003317	0.558	0	0	0
FBgn0003321	0.235	0	0	0
FBgn0003328	-0.410	0	0	0
FBgn0003330	0.264	0	0	0
FBgn0003334	0.442	0	0	0
FBgn0003345	0.213	0	0	0
FBgn0003346	0.331	0	0	0
FBgn0003360	-0.029	0	0	0
FBgn0003371	0.168	0	0	0
FBgn0003392	-0.171	0	0	0
FBgn0003401	0.781	0	0	0
FBgn0003423	0.264	0	0	0
FBgn0003444	0.936	0	0	0
FBgn0003449	0.203	0	0	0
FBgn0003459	0.090	0	0	0
FBgn0003462	-0.227	0	0	0
FBgn0003464	0.403	0	1	0
FBgn0003475	-1.158	0	0	0
FBgn0003479	0.449	0	0	0
FBgn0003480	-0.750	0	0	0
FBgn0003482	0.601	0	0	0
FBgn0003483	0.866	0	0	0
FBgn0003495	-1.151	0	0	0
FBgn0003507	-0.029	0	0	0
FBgn0003510	-0.548	0	0	0
FBgn0003511	-0.118	0	0	0
FBgn0003512	-0.386	0	0	0
FBgn0003514	-0.133	0	0	0
FBgn0003517	0.004	0	0	0
FBgn0003525	0.486	0	0	0
FBgn0003545	0.265	0	0	0
FBgn0003557	-0.169	0	0	0
FBgn0003559	0.211	0	0	0
FBgn0003567	-0.021	0	0	0
FBgn0003575	-0.214	0	0	0
FBgn0003598	0.290	0	0	0
FBgn0003607	0.328	0	0	0
FBgn0003612	0.205	0	0	0
FBgn0003638	0.449	0	0	0
FBgn0003654	0.247	0	0	0
FBgn0003656	-0.287	0	0	0
FBgn0003660	-0.239	0	0	0
FBgn0003676	0.147	0	0	0
FBgn0003687	0.309	0	0	0
FBgn0003701	0.733	0	0	0
FBgn0003714	-0.327	0	0	0
FBgn0003716	0.480	0	0	0
FBgn0003721	-0.131	0	0	0
FBgn0003732	0.309	0	0	0
FBgn0003741	0.426	0	0	0
FBgn0003742	0.080	0	0	0
FBgn0003744	-0.234	0	0	0
FBgn0003748	0.018	0	0	0
FBgn0003882	0.369	0	0	0
FBgn0003884	-0.094	0	0	0
FBgn0003885	0.560	0	0	0
FBgn0003887	0.406	0	0	0
FBgn0003888	-0.924	0	0	0
FBgn0003890	-0.743	0	0	0
FBgn0003891	0.256	0	0	0
FBgn0003892	-0.046	0	0	0
FBgn0003900	0.484	0	0	0
FBgn0003941	0.115	0	0	0
FBgn0003942	0.152	0	0	0
FBgn0003943	-0.216	0	0	0
FBgn0003963	-0.116	0	0	0
FBgn0003964	0.002	0	0	0
FBgn0003969	0.151	0	0	0
FBgn0003977	0.254	0	0	0
FBgn0003978	0.099	0	0	0
FBgn0003996	0.204	0	0	0
FBgn0004050	-0.336	0	0	0
FBgn0004055	0.089	0	0	0
FBgn0004057	-0.774	0	0	0
FBgn0004066	-0.202	0	0	0
FBgn0004087	-0.147	0	0	0
FBgn0004101	0.912	0	0	0
FBgn0004103	0.152	0	0	0
FBgn0004106	0.218	0	0	0
FBgn0004107	0.355	0	0	0
FBgn0004132	-0.302	0	0	0
FBgn0004133	0.015	0	0	0
FBgn0004167	-0.686	0	0	0
FBgn0004177	-0.055	0	0	0
FBgn0004179	0.366	0	0	0
FBgn0004197	0.211	0	0	0
FBgn0004237	-0.432	0	0	0
FBgn0004240	-1.917	0	0	0
FBgn0004362	0.474	0	0	0
FBgn0004363	-0.189	0	0	0
FBgn0004367	0.561	0	0	0
FBgn0004368	-0.652	0	0	0
FBgn0004374	0.026	0	0	0
FBgn0004378	0.123	0	0	0
FBgn0004379	0.233	0	0	0
FBgn0004380	-1.714	0	0	0
FBgn0004381	-2.233	0	0	0
FBgn0004387	-0.105	0	0	0
FBgn0004390	0.553	0	0	0
FBgn0004391	0.281	0	0	0
FBgn0004397	-1.329	0	0	0
FBgn0004401	0.067	0	0	0
FBgn0004403	0.070	0	0	0
FBgn0004404	0.028	0	0	0
FBgn0004406	0.284	0	0	0
FBgn0004419	0.481	0	0	0
FBgn0004432	-0.109	0	0	0
FBgn0004436	-0.788	0	0	0
FBgn0004449	-0.301	0	0	0
FBgn0004463	0.033	0	0	0
FBgn0004465	-0.112	0	0	0
FBgn0004507	0.449	0	0	0
FBgn0004509	0.206	0	0	0
FBgn0004510	0.152	0	0	0
FBgn0004556	0.018	0	0	0
FBgn0004569	-0.285	0	0	0
FBgn0004574	-1.241	0	0	0
FBgn0004583	-0.286	1	0	0
FBgn0004584	0.469	0	0	0
FBgn0004587	0.304	0	0	0
FBgn0004597	0.164	0	0	0
FBgn0004598	-0.348	0	0	0
FBgn0004606	0.040	0	0	0
FBgn0004611	0.274	0	0	0
FBgn0004629	-1.628	0	0	0
FBgn0004636	0.223	0	0	0
FBgn0004638	0.082	0	0	0
FBgn0004643	0.097	0	0	0
FBgn0004647	0.776	0	0	0
FBgn0004648	-0.350	0	0	0
FBgn0004654	0.173	0	0	0
FBgn0004655	0.076	0	0	0
FBgn0004656	0.046	0	0	0
FBgn0004657	-1.055	0	0	0
FBgn0004687	-0.005	0	0	0
FBgn0004698	0.595	0	0	0
FBgn0004797	-0.671	0	0	0
FBgn0004811	0.228	0	0	0
FBgn0004828	-0.125	0	0	0
FBgn0004832	0.078	0	0	0
FBgn0004838	0.100	0	0	0
FBgn0004855	0.252	0	0	0
FBgn0004856	0.345	0	0	0
FBgn0004861	-0.060	0	0	0
FBgn0004864	-0.311	0	0	0
FBgn0004867	0.193	0	0	0
FBgn0004868	-0.150	0	0	0
FBgn0004875	0.428	0	0	0
FBgn0004888	-0.662	0	0	0
FBgn0004889	0.582	0	0	0
FBgn0004893	-0.425	0	0	0
FBgn0004901	0.191	0	0	0
FBgn0004903	0.333	0	1	0
FBgn0004907	-0.129	0	0	0
FBgn0004908	-0.376	0	0	0
FBgn0004913	0.230	0	0	0
FBgn0004914	-0.744	0	0	0
FBgn0004915	0.455	0	0	0
FBgn0004919	0.177	0	0	0
FBgn0004921	-0.075	0	0	0
FBgn0004924	0.119	0	0	0
FBgn0004926	-0.026	0	0	0
FBgn0004957	0.390	0	0	0
FBgn0005198	-0.026	0	0	0
FBgn0005278	0.639	0	0	0
FBgn0005322	-0.184	0	0	0
FBgn0005355	0.129	0	0	0
FBgn0005386	0.148	0	0	0
FBgn0005411	0.507	0	0	0
FBgn0005533	0.082	0	0	0
FBgn0005585	-0.879	0	0	0
FBgn0005593	0.077	0	0	0
FBgn0005596	0.249	0	0	0
FBgn0005616	-0.195	0	0	0
FBgn0005617	0.339	0	0	0
FBgn0005630	0.384	0	0	0
FBgn0005632	0.178	0	0	0
FBgn0005636	0.902	0	0	0
FBgn0005642	0.215	0	0	0
FBgn0005648	0.066	0	0	0
FBgn0005649	0.256	0	0	0
FBgn0005654	0.366	0	0	0
FBgn0005655	-0.054	0	0	0
FBgn0005660	-0.016	0	0	0
FBgn0005671	-0.776	0	0	0
FBgn0005672	0.807	0	0	0
FBgn0005674	0.085	0	0	0
FBgn0005683	0.277	0	1	0
FBgn0005695	-0.034	0	0	0
FBgn0005696	-0.241	0	0	0
FBgn0005777	0.005	0	0	0
FBgn0008635	-0.776	0	0	0
FBgn0010019	-0.989	0	0	0
FBgn0010038	-2.414	0	0	0
FBgn0010039	-0.461	0	0	0
FBgn0010040	-1.449	0	0	0
FBgn0010041	-1.318	0	0	0
FBgn0010043	-1.774	0	0	0
FBgn0010051	-0.018	0	0	0
FBgn0010053	-0.562	0	0	0
FBgn0010078	0.119	0	0	0
FBgn0010100	-0.033	0	0	0
FBgn0010173	0.193	0	0	0
FBgn0010194	-0.170	0	0	0
FBgn0010198	0.110	0	0	0
FBgn0010213	-0.056	0	0	0
FBgn0010215	0.354	0	0	0
FBgn0010217	0.119	0	0	0
FBgn0010220	0.467	0	0	0
FBgn0010222	0.089	0	0	0
FBgn0010225	-1.214	0	0	0
FBgn0010228	-0.465	0	0	0
FBgn0010235	0.054	0	0	0
FBgn0010238	0.853	0	0	0
FBgn0010246	-1.452	0	0	0
FBgn0010265	0.111	0	0	0
FBgn0010269	-0.168	0	0	0
FBgn0010278	0.214	0	0	0
FBgn0010280	0.196	0	0	0
FBgn0010282	-0.066	0	0	0
FBgn0010287	0.659	0	0	0
FBgn0010288	0.155	0	0	0
FBgn0010292	0.333	0	0	0
FBgn0010300	0.408	1	0	0
FBgn0010303	-0.682	0	0	0
FBgn0010309	0.765	0	0	0
FBgn0010314	0.632	0	0	0
FBgn0010315	0.532	0	0	0
FBgn0010316	0.163	0	0	0
FBgn0010328	-0.197	0	0	0
FBgn0010333	0.241	0	0	0
FBgn0010339	-0.109	0	0	0
FBgn0010340	-0.768	0	0	0
FBgn0010341	-0.714	0	0	0
FBgn0010342	0.484	0	0	0
FBgn0010348	-0.225	0	0	0
FBgn0010350	-1.336	0	0	0
FBgn0010352	-0.045	0	0	0
FBgn0010355	0.186	0	0	0
FBgn0010356	0.018	0	0	0
FBgn0010379	-0.064	0	0	0
FBgn0010380	-0.449	0	0	0
FBgn0010388	-1.578	0	0	0
FBgn0010389	1.259	0	0	0
FBgn0010391	-0.621	0	0	0
FBgn0010398	0.509	0	0	0
FBgn0010406	0.061	0	0	0
FBgn0010408	0.222	0	0	0
FBgn0010409	0.167	0	0	0
FBgn0010411	-0.035	0	0	0
FBgn0010412	0.106	0	0	0
FBgn0010414	-0.788	0	1	0
FBgn0010416	0.369	0	0	0
FBgn0010417	0.318	0	0	0
FBgn0010421	0.441	0	0	0
FBgn0010422	0.267	0	0	0
FBgn0010434	-0.344	0	0	0
FBgn0010438	0.117	0	0	0
FBgn0010441	-0.752	0	0	0
FBgn0010470	-0.871	0	0	0
FBgn0010488	0.073	0	0	0
FBgn0010501	0.143	0	0	0
FBgn0010504	-0.225	0	0	0
FBgn0010516	-0.118	0	0	0
FBgn0010520	0.027	0	0	0
FBgn0010531	-0.245	0	0	0
FBgn0010548	-1.213	0	0	0
FBgn0010551	0.261	0	0	0
FBgn0010583	-0.139	0	0	0
FBgn0010590	-0.013	0	0	0
FBgn0010591	-0.694	0	0	0
FBgn0010602	0.074	0	0	0
FBgn0010607	0.160	0	0	0
FBgn0010611	-0.590	0	0	0
FBgn0010612	-0.074	0	0	0
FBgn0010621	0.056	0	0	0
FBgn0010622	-0.019	0	0	0
FBgn0010638	-0.763	0	0	0
FBgn0010651	-0.902	0	0	0
FBgn0010660	0.220	0	0	0
FBgn0010741	-0.055	0	0	0
FBgn0010747	-0.367	0	0	0
FBgn0010750	0.121	0	0	0
FBgn0010762	0.289	0	0	0
FBgn0010768	-0.271	0	0	0
FBgn0010770	0.313	0	0	0
FBgn0010772	0.322	0	0	0
FBgn0010774	0.277	0	0	0
FBgn0010786	-0.253	0	0	0
FBgn0010803	0.159	0	0	0
FBgn0010808	-0.278	0	0	0
FBgn0010812	-0.060	0	0	0
FBgn0010830	0.216	0	0	0
FBgn0010877	0.298	0	0	0
FBgn0010905	-0.147	0	0	0
FBgn0010909	0.054	0	0	0
FBgn0010926	0.054	0	0	0
FBgn0011016	-0.961	0	0	0
FBgn0011020	0.432	0	0	0
FBgn0011202	0.104	0	0	0
FBgn0011204	0.184	0	0	0
FBgn0011205	-0.251	0	0	0
FBgn0011207	0.147	0	0	0
FBgn0011211	-0.203	0	0	0
FBgn0011217	0.324	0	0	0
FBgn0011225	0.413	0	0	0
FBgn0011227	-0.253	0	0	0
FBgn0011230	0.040	0	0	0
FBgn0011232	0.059	0	0	0
FBgn0011236	-0.030	0	0	0
FBgn0011241	0.333	0	0	0
FBgn0011272	0.073	0	0	0
FBgn0011284	0.181	0	0	0
FBgn0011289	0.162	0	0	0
FBgn0011290	-0.323	0	0	0
FBgn0011291	-0.053	0	0	0
FBgn0011297	-0.305	0	0	0
FBgn0011305	0.720	0	0	0
FBgn0011327	0.213	0	0	0
FBgn0011335	-0.038	0	0	0
FBgn0011336	-0.822	0	0	0
FBgn0011361	-0.067	0	0	0
FBgn0011455	-0.103	0	0	0
FBgn0011476	0.005	0	0	0
FBgn0011509	-0.643	0	0	0
FBgn0011566	0.052	0	0	0
FBgn0011570	-0.531	0	0	0
FBgn0011571	0.045	0	0	0
FBgn0011573	0.147	0	0	0
FBgn0011584	-0.407	0	0	0
FBgn0011586	-0.393	0	0	0
FBgn0011604	0.362	0	0	0
FBgn0011606	0.218	0	0	0
FBgn0011638	0.093	0	0	0
FBgn0011640	0.195	0	0	0
FBgn0011648	0.905	0	0	0
FBgn0011655	0.399	0	0	0
FBgn0011659	0.226	0	0	0
FBgn0011660	0.553	0	0	0
FBgn0011661	0.020	0	0	0
FBgn0011672	-1.082	0	0	0
FBgn0011692	0.383	0	0	0
FBgn0011703	-0.103	0	0	0
FBgn0011704	-0.614	0	0	0
FBgn0011705	0.279	0	0	0
FBgn0011708	-0.351	0	0	0
FBgn0011710	-0.057	0	0	0
FBgn0011715	0.463	0	0	0
FBgn0011722	-1.419	0	0	0
FBgn0011725	0.121	0	0	0
FBgn0011726	-0.227	0	0	0
FBgn0011737	-0.050	0	0	0
FBgn0011740	-0.726	0	0	0
FBgn0011741	-0.158	0	0	0
FBgn0011742	-0.360	0	0	0
FBgn0011745	0.057	0	0	0
FBgn0011747	0.171	0	1	0
FBgn0011754	0.280	0	0	0
FBgn0011760	0.002	0	0	0
FBgn0011762	0.165	0	0	0
FBgn0011763	0.276	0	0	0
FBgn0011766	-0.105	0	0	0
FBgn0011768	0.134	0	0	0
FBgn0011769	0.238	0	0	0
FBgn0011770	0.078	0	0	0
FBgn0011771	-0.576	0	0	0
FBgn0011774	0.184	0	0	0
FBgn0011785	0.331	0	0	0
FBgn0011787	0.138	0	0	0
FBgn0011824	0.432	0	0	0
FBgn0011826	-0.545	0	0	0
FBgn0011828	-1.298	0	0	0
FBgn0011836	0.082	0	0	0
FBgn0012034	0.032	0	0	0
FBgn0012036	0.068	0	0	0
FBgn0012037	-3.136	0	0	0
FBgn0012042	-2.460	0	0	0
FBgn0012051	-0.509	0	0	0
FBgn0012058	0.018	0	0	0
FBgn0013263	0.212	1	0	0
FBgn0013269	0.223	0	0	0
FBgn0013272	0.227	0	0	0
FBgn0013277	-5.247	0	0	0
FBgn0013278	-3.673	0	0	0
FBgn0013279	-2.452	0	0	0
FBgn0013303	0.042	0	0	0
FBgn0013305	-0.036	0	0	0
FBgn0013325	0.088	0	0	0
FBgn0013334	-0.121	0	0	0
FBgn0013347	0.295	0	0	0
FBgn0013432	0.187	0	0	0
FBgn0013435	-0.323	0	0	0
FBgn0013531	0.110	0	0	0
FBgn0013548	0.269	0	0	0
FBgn0013563	-0.135	0	0	0
FBgn0013576	-0.353	0	0	0
FBgn0013717	0.468	0	0	0
FBgn0013720	0.575	0	0	0
FBgn0013726	0.322	0	0	0
FBgn0013733	-0.594	0	0	0
FBgn0013746	0.145	0	0	0
FBgn0013749	-0.512	0	0	0
FBgn0013750	0.011	0	0	0
FBgn0013753	0.558	0	0	0
FBgn0013756	0.304	0	0	0
FBgn0013759	0.398	0	0	0
FBgn0013762	0.223	0	0	0
FBgn0013763	-0.258	0	0	0
FBgn0013764	0.308	0	0	0
FBgn0013765	0.332	0	0	0
FBgn0013770	-0.119	0	0	0
FBgn0013772	-3.579	0	0	0
FBgn0013799	-0.172	0	0	0
FBgn0013954	0.062	0	0	0
FBgn0013981	0.267	0	0	0
FBgn0013983	-1.934	0	0	0
FBgn0013987	-0.077	0	0	0
FBgn0013997	0.339	0	0	0
FBgn0014002	-0.887	0	0	0
FBgn0014006	-0.005	0	0	0
FBgn0014009	-0.023	0	0	0
FBgn0014010	-0.131	0	0	0
FBgn0014011	-0.011	0	0	0
FBgn0014018	-0.178	0	0	0
FBgn0014020	-0.382	0	0	0
FBgn0014022	0.789	0	0	0
FBgn0014023	-0.382	0	0	0
FBgn0014024	-0.050	0	0	0
FBgn0014026	0.042	0	0	0
FBgn0014028	0.244	0	0	0
FBgn0014029	-0.046	0	0	0
FBgn0014032	0.638	0	0	0
FBgn0014075	-0.574	0	0	0
FBgn0014092	0.458	0	0	0
FBgn0014127	0.438	0	0	0
FBgn0014133	-0.279	0	0	1
FBgn0014141	-1.294	0	0	0
FBgn0014184	0.245	0	0	0
FBgn0014189	0.081	0	0	0
FBgn0014269	0.080	0	0	0
FBgn0014340	0.147	0	0	0
FBgn0014342	-0.318	0	0	0
FBgn0014366	0.206	0	0	0
FBgn0014380	0.487	0	0	1
FBgn0014388	0.900	0	0	0
FBgn0014391	-0.041	0	0	0
FBgn0014411	-0.427	0	0	0
FBgn0014417	-0.071	0	0	0
FBgn0014427	0.265	0	0	0
FBgn0014455	0.251	0	0	0
FBgn0014857	0.168	0	0	0
FBgn0014861	0.193	0	0	0
FBgn0014865	-2.450	0	0	0
FBgn0014868	-0.756	0	0	0
FBgn0014869	0.224	0	0	0
FBgn0014870	0.442	0	0	0
FBgn0014877	-0.141	0	0	0
FBgn0014879	0.235	0	0	0
FBgn0014903	0.077	0	0	0
FBgn0014906	-0.444	0	0	0
FBgn0014930	-0.393	0	0	0
FBgn0014931	-0.844	0	0	0
FBgn0015000	-0.299	0	0	0
FBgn0015019	0.040	0	0	0
FBgn0015024	0.382	0	0	0
FBgn0015031	-0.012	0	0	0
FBgn0015040	-0.070	0	0	0
FBgn0015075	-0.209	0	0	0
FBgn0015218	0.167	0	0	0
FBgn0015222	-0.335	0	0	0
FBgn0015239	-0.122	0	0	0
FBgn0015240	-0.664	0	0	0
FBgn0015245	0.058	0	0	0
FBgn0015247	0.251	0	0	0
FBgn0015268	0.372	0	0	0
FBgn0015270	0.127	0	0	0
FBgn0015271	0.399	0	0	0
FBgn0015277	0.022	0	0	0
FBgn0015278	-0.207	0	0	0
FBgn0015279	0.158	0	0	0
FBgn0015282	-0.256	0	0	0
FBgn0015283	-0.116	0	0	0
FBgn0015288	0.201	0	0	0
