utr_id	fc	utr8	utr7m8	utr7A1
FBgn0000330	0.171	0	0	0
FBgn0000339	-0.019	0	0	0
FBgn0000352	0.757	0	0	0
FBgn0000370	0.330	0	0	0
FBgn0000376	0.097	0	0	0
FBgn0000377	-0.270	0	0	0
FBgn0000392	0.558	0	0	0
FBgn0000394	-0.049	0	0	0
FBgn0000395	1.488	0	0	0
FBgn0000404	0.223	0	0	0
FBgn0000405	0.306	0	0	0
FBgn0000409	-0.138	0	0	0
FBgn0000412	0.772	0	0	0
FBgn0000416	-0.243	0	0	0
FBgn0000426	0.173	0	0	0
FBgn0000447	-0.098	0	0	0
FBgn0000454	-0.517	0	0	0
FBgn0000455	-0.357	0	0	0
FBgn0000482	-0.376	0	0	0
FBgn0000499	0.023	0	0	0
FBgn0000520	-0.516	0	0	0
FBgn0000524	0.922	0	0	0
FBgn0000536	1.004	0	0	0
FBgn0000542	0.281	0	0	0
FBgn0000543	-0.299	0	0	0
FBgn0000556	0.379	0	0	0
FBgn0000559	-0.386	0	0	0
FBgn0000562	0.456	0	0	0
FBgn0000565	-0.080	0	0	0
FBgn0000566	-0.482	0	0	0
FBgn0000578	1.852	0	0	0
FBgn0000579	-0.299	0	0	0
FBgn0000581	1.699	0	0	0
FBgn0000588	-0.288	0	0	0
FBgn0000611	1.057	0	0	0
FBgn0000615	0.112	0	0	0
FBgn0000617	-0.507	0	0	0
FBgn0000618	-0.593	0	0	0
FBgn0000629	0.387	0	0	0
FBgn0000662	1.035	0	0	0
FBgn0000667	0.147	0	0	0
FBgn0000709	-0.106	0	0	0
FBgn0000711	0.941	0	0	0
FBgn0000719	1.766	0	0	0
FBgn0000721	-0.033	0	0	0
FBgn0000723	0.190	0	0	0
FBgn0000826	-0.588	0	0	0
FBgn0000928	-0.329	0	0	0
FBgn0000996	0.256	0	0	0
FBgn0001079	-0.322	0	0	0
FBgn0001086	0.121	0	0	0
FBgn0001091	-0.354	0	0	0
FBgn0001092	-0.460	0	0	0
FBgn0001098	-0.362	0	0	0
FBgn0001104	0.346	0	0	0
FBgn0001105	1.714	0	0	0
FBgn0001108	0.011	0	0	0
FBgn0001114	0.151	0	0	0
FBgn0001123	0.944	0	0	0
FBgn0001124	-0.193	0	0	0
FBgn0001125	-0.313	0	0	0
FBgn0001128	-0.659	0	0	0
FBgn0001133	-0.641	0	0	0
FBgn0001139	1.064	0	0	0
FBgn0001142	-0.790	0	0	0
FBgn0001145	-0.690	0	0	0
FBgn0001148	0.330	0	0	0
FBgn0001149	-0.161	0	0	0
FBgn0001168	1.096	0	0	0
FBgn0001179	0.009	0	0	0
FBgn0001185	0.396	0	0	0
FBgn0001186	1.128	0	0	0
FBgn0001189	0.088	0	0	0
FBgn0001197	0.458	0	0	0
FBgn0001202	-0.287	0	0	0
FBgn0001206	-0.300	0	0	0
FBgn0001215	1.394	0	0	0
FBgn0001218	0.482	0	0	0
FBgn0001220	-0.115	0	0	0
FBgn0001222	0.189	0	0	0
FBgn0001223	-2.215	0	0	0
FBgn0001224	-1.303	0	0	0
FBgn0001225	-1.680	0	0	0
FBgn0001226	-1.106	0	0	0
FBgn0001230	-1.263	0	0	0
FBgn0001233	-0.232	0	0	0
FBgn0001247	-0.139	0	0	0
FBgn0001248	-0.134	0	0	0
FBgn0001257	0.418	0	0	0
FBgn0001276	-0.176	0	0	0
FBgn0001280	-0.500	0	0	0
FBgn0001291	-0.711	0	0	0
FBgn0001297	1.743	0	0	0
FBgn0001301	1.174	0	0	0
FBgn0001308	-0.039	0	0	0
FBgn0001316	1.325	0	0	0
FBgn0001324	-0.085	0	0	0
FBgn0001330	-0.359	0	0	0
FBgn0001341	0.169	0	0	0
FBgn0001404	0.930	0	0	0
FBgn0001491	0.221	0	0	0
FBgn0001565	-0.035	0	0	0
FBgn0001612	0.552	0	0	0
FBgn0001941	-0.511	0	0	0
FBgn0001942	-0.032	0	0	0
FBgn0001961	-0.442	0	0	0
FBgn0001965	0.424	0	0	0
FBgn0001970	-0.125	0	0	0
FBgn0001974	0.075	0	0	0
FBgn0001977	-0.093	1	0	0
FBgn0001978	-0.263	0	0	0
FBgn0001986	-0.267	0	0	0
FBgn0001987	0.168	0	0	1
FBgn0001989	-0.760	0	0	0
FBgn0001990	-0.239	0	0	0
FBgn0001995	-0.682	0	0	0
FBgn0002021	-0.623	0	0	0
FBgn0002022	-0.304	0	0	0
FBgn0002031	-0.481	0	0	0
FBgn0002044	0.917	0	0	0
FBgn0002069	-0.127	0	0	0
FBgn0002121	2.173	0	1	0
FBgn0002174	-0.291	0	0	0
FBgn0002183	-0.040	0	0	0
FBgn0002283	-0.122	0	0	0
FBgn0002284	-0.341	0	0	0
FBgn0002354	-0.617	0	0	0
FBgn0002413	1.085	0	0	0
FBgn0002431	1.199	0	0	0
FBgn0002441	0.605	0	0	0
FBgn0002466	0.415	0	0	0
FBgn0002524	-0.127	0	0	0
FBgn0002525	0.977	0	0	0
FBgn0002526	0.154	0	0	0
FBgn0002542	-0.088	0	0	0
FBgn0002543	1.114	0	0	0
FBgn0002552	0.034	0	0	0
FBgn0002566	0.297	0	0	0
FBgn0002579	-0.396	0	0	0
FBgn0002590	-0.162	0	0	0
FBgn0002593	-0.337	0	0	0
FBgn0002607	-0.443	0	0	0
FBgn0002622	-0.299	0	0	0
FBgn0002626	-0.343	0	0	0
FBgn0002638	-0.011	0	0	0
FBgn0002641	-0.633	0	0	0
FBgn0002645	2.374	0	0	0
FBgn0002707	-0.178	0	0	0
FBgn0002715	-0.080	0	0	0
FBgn0002719	-0.587	0	0	0
FBgn0002736	-0.069	0	0	0
FBgn0002774	0.631	0	0	0
FBgn0002775	-0.142	0	0	0
FBgn0002778	0.634	0	0	0
FBgn0002780	0.546	0	0	0
FBgn0002781	-0.003	0	0	0
FBgn0002783	-0.015	0	0	0
FBgn0002787	-0.456	0	0	0
FBgn0002791	-0.274	0	0	0
FBgn0002868	-0.360	0	0	0
FBgn0002872	0.536	0	0	0
FBgn0002873	2.373	0	0	0
FBgn0002878	0.023	0	0	0
FBgn0002891	-0.269	0	0	0
FBgn0002899	0.000	0	0	0
FBgn0002901	-0.024	0	0	0
FBgn0002905	0.259	1	0	0
FBgn0002906	0.429	0	0	0
FBgn0002914	0.410	0	0	0
FBgn0002921	0.635	0	0	0
FBgn0002922	-0.135	0	0	0
FBgn0002924	-0.054	0	0	0
FBgn0002948	-0.853	0	0	0
FBgn0002989	-0.104	0	0	0
FBgn0003008	-0.413	0	0	0
FBgn0003041	0.454	0	0	0
FBgn0003048	1.326	0	0	0
FBgn0003062	-0.103	0	0	0
FBgn0003067	-0.269	0	0	0
FBgn0003071	-0.564	0	0	0
FBgn0003074	-0.703	0	0	0
FBgn0003076	-0.395	0	0	0
FBgn0003079	-0.051	0	0	0
FBgn0003082	-0.279	0	0	0
FBgn0003087	0.973	0	0	0
FBgn0003116	0.095	0	0	0
FBgn0003117	0.074	0	1	0
FBgn0003118	1.366	0	0	0
FBgn0003124	0.335	0	0	0
FBgn0003134	1.856	0	0	0
FBgn0003137	0.423	0	0	0
FBgn0003139	-0.341	0	0	0
FBgn0003141	0.248	0	0	0
FBgn0003165	1.726	0	0	0
FBgn0003169	-0.630	0	0	0
FBgn0003175	0.876	0	0	0
FBgn0003189	-0.227	0	0	0
FBgn0003204	-0.457	0	0	0
FBgn0003205	0.443	0	0	0
FBgn0003206	0.046	0	0	0
FBgn0003209	0.511	0	0	0
FBgn0003210	0.460	0	0	0
FBgn0003227	-0.389	0	0	0
FBgn0003231	0.238	0	0	0
FBgn0003256	1.486	0	0	0
FBgn0003257	-0.668	0	0	0
FBgn0003261	-0.039	0	0	0
FBgn0003268	-0.077	0	0	0
FBgn0003274	-0.466	0	0	0
FBgn0003275	-0.754	0	0	0
FBgn0003277	0.786	0	0	0
FBgn0003278	0.396	0	0	0
FBgn0003279	-0.471	0	0	0
FBgn0003301	0.797	0	0	0
FBgn0003317	0.108	0	0	0
FBgn0003321	0.561	0	1	0
FBgn0003328	0.287	0	0	0
FBgn0003330	-0.216	0	0	0
FBgn0003334	2.260	0	0	0
FBgn0003345	2.214	0	0	0
FBgn0003346	-0.101	0	0	0
FBgn0003360	0.381	0	0	0
FBgn0003371	1.179	0	0	0
FBgn0003392	0.837	0	0	0
FBgn0003401	0.438	0	0	0
FBgn0003423	0.479	0	0	0
FBgn0003444	-0.386	0	0	0
FBgn0003449	-0.207	0	0	0
FBgn0003459	-0.221	0	0	0
FBgn0003462	-0.420	0	0	0
FBgn0003464	-0.244	0	0	0
FBgn0003475	1.345	0	0	0
FBgn0003479	-0.002	0	0	0
FBgn0003480	-0.554	0	0	0
FBgn0003482	-0.557	0	0	0
FBgn0003483	0.533	0	0	0
FBgn0003495	2.129	0	0	0
FBgn0003507	2.166	0	0	0
FBgn0003510	-0.614	0	0	0
FBgn0003511	-0.549	0	0	0
FBgn0003512	-0.389	0	0	0
FBgn0003514	0.105	0	0	0
FBgn0003517	-0.567	0	0	0
FBgn0003525	2.010	0	0	0
FBgn0003545	0.120	0	0	0
FBgn0003557	0.507	0	0	0
FBgn0003559	0.016	0	0	0
FBgn0003567	0.426	0	0	0
FBgn0003575	0.432	0	0	0
FBgn0003598	0.055	0	0	1
FBgn0003607	-0.110	0	0	0
FBgn0003612	0.752	0	0	1
FBgn0003638	0.593	0	0	0
FBgn0003654	-0.216	0	0	0
FBgn0003656	1.072	0	0	0
FBgn0003660	-0.171	0	0	0
FBgn0003676	-0.113	0	0	0
FBgn0003687	0.095	0	0	0
FBgn0003701	0.202	0	0	0
FBgn0003714	-0.994	0	0	0
FBgn0003716	0.090	0	0	0
FBgn0003721	1.691	0	0	0
FBgn0003732	0.352	0	0	0
FBgn0003741	0.003	0	0	0
FBgn0003742	0.091	0	0	0
FBgn0003744	0.595	0	0	0
FBgn0003748	0.392	0	0	0
FBgn0003882	-0.872	0	0	0
FBgn0003884	-0.609	0	0	0
FBgn0003885	-0.020	0	0	0
FBgn0003887	-0.413	0	0	0
FBgn0003888	0.034	0	0	0
FBgn0003890	-0.319	0	0	0
FBgn0003891	1.879	0	0	0
FBgn0003892	0.375	0	0	0
FBgn0003900	0.260	0	0	0
FBgn0003941	-0.169	0	0	0
FBgn0003942	-0.019	0	0	0
FBgn0003943	-0.085	0	0	0
FBgn0003963	0.401	0	0	0
FBgn0003964	-0.513	0	0	0
FBgn0003969	0.253	0	0	0
FBgn0003977	-0.306	0	0	0
FBgn0003978	-0.206	0	0	0
FBgn0003996	-0.605	0	0	0
FBgn0004050	-0.604	0	0	0
FBgn0004055	1.276	0	0	0
FBgn0004057	0.148	0	0	0
FBgn0004066	-0.297	0	0	0
FBgn0004087	-0.936	0	0	0
FBgn0004101	1.215	0	0	0
FBgn0004103	0.575	0	0	0
FBgn0004106	0.209	0	0	0
FBgn0004107	0.537	0	0	0
FBgn0004132	-0.448	0	0	0
FBgn0004133	-0.829	0	0	0
FBgn0004167	0.651	0	0	0
FBgn0004177	1.215	0	0	0
FBgn0004179	1.162	0	0	0
FBgn0004197	0.313	0	0	0
FBgn0004237	0.601	0	0	0
FBgn0004240	0.902	0	0	0
FBgn0004362	0.087	0	0	0
FBgn0004363	0.007	0	0	0
FBgn0004367	-0.030	0	0	0
FBgn0004368	0.228	0	0	0
FBgn0004374	-0.240	0	0	0
FBgn0004378	0.211	0	0	0
FBgn0004379	0.115	0	0	0
FBgn0004380	0.389	0	0	0
FBgn0004381	-2.396	0	0	0
FBgn0004387	0.827	0	0	0
FBgn0004390	2.036	0	0	0
FBgn0004391	-0.323	0	0	0
FBgn0004397	-0.104	0	0	0
FBgn0004401	-0.149	0	0	0
FBgn0004403	-0.254	0	0	0
FBgn0004404	-0.229	0	0	0
FBgn0004406	-0.257	0	0	0
FBgn0004419	0.992	0	0	0
FBgn0004432	-0.186	0	0	0
FBgn0004436	0.687	0	0	0
FBgn0004449	1.134	0	0	0
FBgn0004463	-0.318	0	0	0
FBgn0004465	-0.465	0	0	0
FBgn0004507	-0.265	0	0	0
FBgn0004509	0.643	0	0	0
FBgn0004510	-0.088	0	0	0
FBgn0004556	0.095	0	0	0
FBgn0004569	0.010	0	0	0
FBgn0004574	-1.553	0	0	0
FBgn0004583	2.016	0	0	0
FBgn0004584	-0.172	0	0	0
FBgn0004587	-0.023	0	0	0
FBgn0004597	-0.920	0	0	0
FBgn0004598	0.232	0	0	0
FBgn0004606	1.411	0	0	0
FBgn0004611	0.922	0	0	0
FBgn0004629	-0.434	0	0	0
FBgn0004636	1.836	0	0	0
FBgn0004638	1.388	0	0	0
FBgn0004643	-0.129	0	0	0
FBgn0004647	0.310	0	0	0
FBgn0004648	1.152	0	0	0
FBgn0004654	-0.540	0	0	0
FBgn0004655	0.354	0	0	0
FBgn0004656	1.312	0	0	0
FBgn0004657	0.905	0	0	0
FBgn0004687	0.129	0	0	0
FBgn0004698	0.918	0	0	0
FBgn0004797	0.023	0	0	0
FBgn0004811	-0.549	0	0	0
FBgn0004828	0.471	0	0	0
FBgn0004832	-0.609	0	0	0
FBgn0004838	1.815	0	0	0
FBgn0004855	-0.084	0	0	0
FBgn0004856	-0.567	0	0	0
FBgn0004861	0.167	0	0	0
FBgn0004864	0.992	0	0	0
FBgn0004867	-0.516	0	0	0
FBgn0004868	0.000	0	0	0
FBgn0004875	1.734	0	0	0
FBgn0004888	-0.236	0	0	0
FBgn0004889	1.536	0	0	0
FBgn0004893	1.842	0	0	0
FBgn0004901	-0.398	0	0	0
FBgn0004903	1.174	0	0	0
FBgn0004907	1.054	0	0	0
FBgn0004908	-1.357	0	0	0
FBgn0004913	-0.030	0	0	0
FBgn0004914	0.309	0	0	0
FBgn0004915	0.123	0	0	0
FBgn0004919	1.915	0	0	0
FBgn0004921	0.877	0	0	0
FBgn0004924	0.741	0	0	0
FBgn0004926	-0.415	0	0	0
FBgn0004957	-0.235	0	0	0
FBgn0005198	-0.102	0	0	0
FBgn0005278	0.215	0	0	0
FBgn0005322	-0.169	0	0	0
FBgn0005355	-0.403	0	0	0
FBgn0005386	0.811	0	0	0
FBgn0005411	-0.223	0	0	0
FBgn0005533	-0.374	0	0	0
FBgn0005585	-0.083	0	0	0
FBgn0005593	-0.451	0	0	0
FBgn0005596	0.094	0	0	0
FBgn0005616	0.362	0	0	0
FBgn0005617	1.063	0	0	0
FBgn0005630	0.989	0	0	0
FBgn0005632	0.858	0	0	0
FBgn0005636	0.890	0	0	0
FBgn0005642	-0.292	0	0	0
FBgn0005648	0.671	0	0	0
FBgn0005649	1.585	0	0	0
FBgn0005654	0.313	0	0	0
FBgn0005655	-0.247	0	0	0
FBgn0005660	0.084	0	0	0
FBgn0005671	0.213	0	0	0
FBgn0005672	0.814	0	0	0
FBgn0005674	-0.058	0	0	0
FBgn0005683	0.272	0	0	0
FBgn0005695	-0.003	0	0	0
FBgn0005696	0.014	0	0	0
FBgn0005777	0.211	0	0	0
FBgn0008635	-0.233	0	0	0
FBgn0010019	-0.561	0	0	0
FBgn0010038	-0.725	0	0	0
FBgn0010039	-0.478	0	0	0
FBgn0010040	-0.102	0	0	0
FBgn0010041	-1.439	0	0	0
FBgn0010043	-0.410	0	0	0
FBgn0010051	-0.054	0	0	0
FBgn0010053	-0.783	0	0	0
FBgn0010078	-0.421	0	0	0
FBgn0010100	-0.219	0	0	0
FBgn0010173	-1.096	0	0	0
FBgn0010194	1.377	0	0	0
FBgn0010198	-0.334	0	0	0
FBgn0010213	-0.449	0	0	0
FBgn0010215	2.045	0	0	0
FBgn0010217	-0.053	0	0	0
FBgn0010220	0.194	0	0	0
FBgn0010222	-0.237	0	0	0
FBgn0010225	-0.030	0	0	0
FBgn0010228	0.442	0	0	0
FBgn0010235	-1.181	0	0	0
FBgn0010238	1.571	0	0	0
FBgn0010246	-0.795	0	0	0
FBgn0010265	-0.196	0	0	0
FBgn0010269	-0.635	0	0	0
FBgn0010278	-0.074	0	0	0
FBgn0010280	1.638	0	0	0
FBgn0010282	0.144	0	0	0
FBgn0010287	-0.022	0	0	0
FBgn0010288	-0.166	0	0	0
FBgn0010292	-0.452	0	0	0
FBgn0010300	1.467	0	0	0
FBgn0010303	1.599	0	0	0
FBgn0010309	-0.039	0	0	0
FBgn0010314	0.551	0	0	0
FBgn0010315	1.173	0	0	0
FBgn0010316	1.439	0	0	0
FBgn0010328	-0.082	0	0	0
FBgn0010333	1.214	0	0	0
FBgn0010339	-0.608	0	0	0
FBgn0010340	-1.143	0	0	0
FBgn0010341	1.191	0	0	0
FBgn0010342	0.579	0	0	0
FBgn0010348	1.074	0	0	0
FBgn0010350	-0.184	0	0	0
FBgn0010352	-0.070	0	0	0
FBgn0010355	0.167	0	0	0
FBgn0010356	-0.213	0	0	0
FBgn0010379	1.600	0	0	0
FBgn0010380	-0.188	0	0	0
FBgn0010388	0.681	0	0	0
FBgn0010389	0.843	0	0	0
FBgn0010391	-0.274	0	0	0
FBgn0010398	-0.378	0	0	0
FBgn0010406	-0.239	0	0	0
FBgn0010408	-0.478	0	0	0
FBgn0010409	-0.343	0	0	0
FBgn0010411	-0.431	0	0	0
FBgn0010412	-0.393	0	0	0
FBgn0010414	0.030	0	0	0
FBgn0010416	0.368	0	0	0
FBgn0010417	-0.594	0	0	0
FBgn0010421	-0.538	0	0	0
FBgn0010422	-0.023	0	0	0
FBgn0010434	0.457	0	0	0
FBgn0010438	-0.361	0	0	0
FBgn0010441	0.012	0	0	0
FBgn0010470	0.094	0	0	0
FBgn0010488	1.220	0	0	0
FBgn0010501	-0.614	0	0	0
FBgn0010504	-0.834	0	0	0
FBgn0010516	-0.530	0	0	0
FBgn0010520	-0.593	0	0	0
FBgn0010531	0.051	0	0	0
FBgn0010548	-0.206	0	0	0
FBgn0010551	-0.350	0	0	0
FBgn0010583	0.634	0	0	0
FBgn0010590	-0.137	0	0	0
FBgn0010591	-0.144	0	0	0
FBgn0010602	-0.384	0	0	0
FBgn0010607	0.257	0	0	0
FBgn0010611	-0.626	0	0	0
FBgn0010612	-0.308	0	0	0
FBgn0010621	-0.293	0	0	0
FBgn0010622	-0.184	0	0	0
FBgn0010638	0.040	0	0	0
FBgn0010651	-0.159	0	0	0
FBgn0010660	-0.147	0	0	0
FBgn0010741	-0.860	0	0	0
FBgn0010747	-0.024	0	0	0
FBgn0010750	-0.142	0	0	0
FBgn0010762	1.641	0	0	0
FBgn0010768	1.176	0	0	0
FBgn0010770	0.074	0	0	0
FBgn0010772	1.024	0	0	0
FBgn0010774	-0.298	0	0	0
FBgn0010786	-0.656	0	0	0
FBgn0010803	-0.620	0	0	0
FBgn0010808	-1.019	0	0	0
FBgn0010812	-0.280	0	0	0
FBgn0010830	-0.023	0	0	0
FBgn0010877	0.146	0	0	0
FBgn0010905	1.605	0	0	0
FBgn0010909	2.034	0	0	0
FBgn0010926	0.037	0	0	0
FBgn0011016	0.190	0	0	0
FBgn0011020	-0.050	0	0	0
FBgn0011202	0.469	0	0	0
FBgn0011204	-0.514	0	0	0
FBgn0011205	0.023	0	0	0
FBgn0011207	0.160	0	0	0
FBgn0011211	-0.078	0	0	0
FBgn0011217	2.244	0	0	0
FBgn0011225	-0.129	0	0	0
FBgn0011227	-0.162	0	0	0
FBgn0011230	0.496	0	0	0
FBgn0011232	-0.210	0	0	0
FBgn0011236	0.240	0	0	0
FBgn0011241	0.091	0	0	0
FBgn0011272	-0.443	0	0	0
FBgn0011284	-0.342	0	0	0
FBgn0011289	-0.562	0	0	0
FBgn0011290	-0.332	0	0	0
FBgn0011291	-0.682	0	0	0
FBgn0011297	-0.524	0	0	0
FBgn0011305	0.514	0	0	0
FBgn0011327	-0.109	0	0	0
FBgn0011335	0.096	0	0	0
FBgn0011336	-0.087	0	0	0
FBgn0011361	-0.327	0	0	0
FBgn0011455	-0.340	0	0	0
FBgn0011476	1.209	0	0	0
FBgn0011509	0.160	0	0	0
FBgn0011566	-0.323	0	0	0
FBgn0011570	-0.142	0	0	0
FBgn0011571	0.163	0	0	0
FBgn0011573	-0.087	0	0	0
FBgn0011584	-0.609	0	0	0
FBgn0011586	-0.645	0	0	0
FBgn0011604	0.130	0	0	0
FBgn0011606	0.186	0	0	0
FBgn0011638	-0.320	0	0	0
FBgn0011640	0.180	0	0	0
FBgn0011648	1.271	0	0	0
FBgn0011655	0.326	0	0	0
FBgn0011659	-0.194	0	0	0
FBgn0011660	0.428	0	0	0
FBgn0011661	1.803	0	0	0
FBgn0011672	0.479	0	0	0
FBgn0011692	0.492	0	0	0
FBgn0011703	-0.227	0	0	0
FBgn0011704	-0.095	0	0	0
FBgn0011705	-0.370	0	0	0
FBgn0011708	0.147	0	0	0
FBgn0011710	0.102	0	0	0
FBgn0011715	0.122	0	0	0
FBgn0011722	-0.277	0	0	0
FBgn0011725	0.683	0	0	0
FBgn0011726	-0.011	0	0	0
FBgn0011737	-0.044	0	0	0
FBgn0011740	0.190	0	0	0
FBgn0011741	-0.679	0	0	0
FBgn0011742	0.559	0	0	0
FBgn0011745	-0.132	0	0	0
FBgn0011747	1.930	0	0	0
FBgn0011754	0.310	0	0	0
FBgn0011760	2.127	0	0	0
FBgn0011762	0.523	0	0	0
FBgn0011763	0.697	0	0	0
FBgn0011766	1.742	0	0	0
FBgn0011768	-0.265	0	0	0
FBgn0011769	0.090	0	0	0
FBgn0011770	-0.457	0	0	0
FBgn0011771	-0.321	0	0	0
FBgn0011774	-0.526	0	0	0
FBgn0011785	0.140	0	0	0
FBgn0011787	-0.283	0	0	0
FBgn0011824	0.147	0	0	0
FBgn0011826	-0.107	0	0	0
FBgn0011828	-0.317	0	0	0
FBgn0011836	-0.390	0	0	0
FBgn0012034	-0.586	0	0	0
FBgn0012036	-0.547	0	0	0
FBgn0012037	-0.414	0	0	0
FBgn0012042	0.168	0	0	0
FBgn0012051	-0.212	0	0	0
FBgn0012058	-0.052	0	0	0
FBgn0013263	0.875	0	0	0
FBgn0013269	-0.310	0	0	0
FBgn0013272	0.546	0	0	0
FBgn0013277	-0.971	0	0	0
FBgn0013278	-0.767	0	0	0
FBgn0013279	-1.008	0	0	0
FBgn0013303	1.319	0	0	0
FBgn0013305	-0.101	0	0	0
FBgn0013325	-0.316	0	0	0
FBgn0013334	0.088	0	0	0
FBgn0013347	-0.259	0	0	0
FBgn0013432	0.225	0	0	0
FBgn0013435	-0.892	0	0	0
FBgn0013531	0.045	0	0	0
FBgn0013548	0.010	0	0	0
FBgn0013563	-0.013	0	0	0
FBgn0013576	1.212	0	0	0
FBgn0013717	0.167	0	0	0
FBgn0013720	0.173	0	0	1
FBgn0013726	0.006	0	0	0
FBgn0013733	1.330	0	0	0
FBgn0013746	-0.201	0	0	0
FBgn0013749	-0.173	0	0	0
FBgn0013750	1.808	0	0	0
FBgn0013753	-0.158	0	0	0
FBgn0013756	1.194	0	0	0
FBgn0013759	1.409	0	0	0
FBgn0013762	0.027	0	0	0
FBgn0013763	-0.245	0	0	0
FBgn0013764	-0.701	0	0	0
FBgn0013765	0.415	0	0	0
FBgn0013770	-0.097	0	0	0
FBgn0013772	1.022	0	0	0
FBgn0013799	0.836	0	0	0
FBgn0013954	-0.144	0	0	0
FBgn0013981	-0.238	0	0	0
FBgn0013983	0.094	0	0	0
FBgn0013987	0.160	0	0	0
FBgn0013997	1.261	0	0	1
FBgn0014002	-0.191	0	0	0
FBgn0014006	-0.283	0	0	0
FBgn0014009	0.986	0	0	0
FBgn0014010	1.019	0	0	0
FBgn0014011	1.565	0	0	0
FBgn0014018	0.112	0	0	0
FBgn0014020	0.788	0	0	0
FBgn0014022	1.501	0	0	0
FBgn0014023	-0.317	0	0	0
FBgn0014024	0.189	0	0	0
FBgn0014026	-0.482	0	0	0
FBgn0014028	-0.451	0	0	0
FBgn0014029	-0.157	0	0	0
FBgn0014032	0.046	0	0	0
FBgn0014075	0.292	0	0	0
FBgn0014092	0.281	0	0	0
FBgn0014127	-1.480	0	0	0
FBgn0014133	-0.123	0	0	0
FBgn0014141	0.395	0	0	0
FBgn0014184	1.086	0	0	0
FBgn0014189	-0.010	0	0	0
FBgn0014269	-0.284	0	0	0
FBgn0014340	0.032	0	0	0
FBgn0014342	-0.245	0	0	0
FBgn0014366	-0.244	0	0	0
FBgn0014380	-0.680	0	0	0
FBgn0014388	1.718	0	0	0
FBgn0014391	-0.315	0	0	0
FBgn0014411	0.177	0	0	0
FBgn0014417	-0.414	0	0	0
FBgn0014427	-0.808	0	0	0
FBgn0014455	-0.671	0	0	0
FBgn0014857	-0.142	0	0	0
FBgn0014861	-0.363	0	0	0
FBgn0014865	-0.654	0	0	0
FBgn0014868	-0.378	0	0	0
FBgn0014869	-0.572	0	0	0
FBgn0014870	0.000	0	1	0
FBgn0014877	-0.005	0	0	0
FBgn0014879	0.063	0	0	0
FBgn0014903	-0.818	0	0	0
FBgn0014906	0.503	0	0	0
FBgn0014930	-0.174	0	0	0
FBgn0014931	1.156	0	0	0
FBgn0015000	-0.095	0	0	0
FBgn0015019	-0.546	0	0	0
FBgn0015024	2.519	0	0	0
FBgn0015031	0.055	0	0	0
FBgn0015040	-0.736	0	0	0
FBgn0015075	-0.013	0	0	0
FBgn0015218	0.266	0	0	0
FBgn0015222	-0.248	0	0	0
FBgn0015239	0.220	0	0	0
FBgn0015240	-0.113	0	0	0
FBgn0015245	-1.332	0	0	0
FBgn0015247	-0.418	0	0	0
FBgn0015268	-0.292	0	0	0
FBgn0015270	-0.018	0	0	0
FBgn0015271	0.145	0	0	0
FBgn0015277	0.141	0	0	0
FBgn0015278	0.750	0	0	0
FBgn0015279	0.555	0	0	0
FBgn0015282	-0.316	0	0	0
