utr_id	fc	orf_gc	orf_len	utr5_gc	utr5_len	utr3_gc	utr3_len	utr5p8	utr5p7m8	utr5p7A1	utr5p6	utr5po6	utr5p6A1	orf8	orf7m8	orf7A1	orf6	orfo6	orf6A1	utr8C	utr8G	utr8T	utr8	utr7m8	utr7A1	utr6	utro6	utr6A1	utr5	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2.fold_change.	test_stat	p_value	q_value	significant
FBgn0000064	-0.257031692314936	0.609	1092	0.375	259	0.424	396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	FBgn0000064	Ald-RB,Ald-RC,Ald-RD,Ald-RE,Ald-RH,Ald-RI,Ald-RJ,Ald-RK,Ald-RL,Ald-RM	chr3R:26254068-26261591	mock	miR4	OK	109.491	86.0698	-0.347232	-1.19678	0.1358	0.999688	no
FBgn0000071	0.481445983383506	0.593	1026	0.434	387	0.412	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000071	Ama-RA,Ama-RB,Ama-RC	chr3R:6762592-6765261	mock	miR4	OK	23.3469	22.4476	-0.0566676	-0.130088	0.8674	0.999688	no
FBgn0000077	-0.21768038360186	0.546	855	0.382	275	0.281	292	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	FBgn0000077	amx-RA,amx-RB	chrX:9243816-9247336	mock	miR4	OK	21.6351	17.1151	-0.338104	-0.591481	0.45975	0.999688	no
FBgn0000083	0.0394912255531277	0.59	975	0.351	94	0.325	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000083	AnxB9-RA,AnxB9-RB,AnxB9-RC,AnxB9-RD,AnxB9-RE,AnxB9-RF	chr3R:21065240-21073319	mock	miR4	OK	715.574	802.234	0.164922	0.724942	0.3646	0.999688	no
FBgn0000084	-0.381535657797293	0.63	966	0.47	134	0.456	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	FBgn0000084	AnxB10-RA,AnxB10-RB	chrX:20170221-20173514	mock	miR4	OK	210.11	187.109	-0.167271	-0.637453	0.42675	0.999688	no
FBgn0000094	0.697541082851964	0.425	174	0.378	37	0.278	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000094	Anp-RA,Anp-RB	chr3R:30209947-30210382	mock	miR4	OK	107.093	164.364	0.618027	0.791075	0.24905	0.999688	no
FBgn0000097	-0.0733587789712274	0.576	2199	0.457	1056	0.35	1681	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	2	FBgn0000097	aop-RA,aop-RB,aop-RC,aop-RD,aop-RE	chr2L:2155752-2178754	mock	miR4	OK	9.77235	7.20525	-0.439657	-1.04591	0.19245	0.999688	no
FBgn0000100	0.0530936929718617	0.593	954	0.47	202	0.517	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000100	RpLP0-RA,RpLP0-RB	chr3L:22075866-22077487	mock	miR4	OK	3442.81	4229.66	0.296955	1.49932	0.0622	0.971993	no
FBgn0000109	-0.153346933889835	0.545	549	0.383	107	0.298	238	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	FBgn0000109	Aprt-RA,Aprt-RC,Aprt-RD	chr3L:1883794-1885019	mock	miR4	OK	24.9055	21.0084	-0.245494	-0.451087	0.58105	0.999688	no
FBgn0000115	-0.20987545768258	0.586	543	0.38	142	0.371	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	FBgn0000115	Arl1-RA	chr3L:15983134-15987815	mock	miR4	OK	128.453	114.234	-0.16924	-0.444411	0.579	0.999688	no
FBgn0000116	-0.0866617222151516	0.578	1689	0.421	330	0.428	495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	FBgn0000116	Argk-RA,Argk-RB,Argk-RC,Argk-RD,Argk-RE,Argk-RG,Argk-RH	chr3L:9048780-9066027	mock	miR4	OK	9.93367	15.1692	0.610747	1.07897	0.18295	0.999688	no
FBgn0000117	-0.0812585971398469	0.566	2532	0.479	259	0.431	429	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	FBgn0000117	arm-RA,arm-RB,arm-RC,arm-RD,arm-RE,arm-RF	chrX:1890255-1900646	mock	miR4	OK	251.215	259.668	0.0477463	0.221242	0.7892	0.999688	no
FBgn0000119	-0.238484841920878	0.531	5037	0.466	191	0.289	796	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	FBgn0000119	arr-RA	chr2R:13453639-13483229	mock	miR4	OK	10.9846	8.10279	-0.438985	-1.32244	0.10475	0.999688	no
FBgn0000139	0.34241951796093	0.548	1671	0.471	104	0.299	174	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	FBgn0000139	ash2-RB,ash2-RC,ash2-RE	chr3R:24650124-24654820	mock	miR4	OK	39.1074	59.9758	0.616939	1.72822	0.0341	0.789892	no
FBgn0000140	0.236451677015809	0.515	5865	0.401	192	0.253	281	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	1	0	FBgn0000140	asp-RA	chr3R:24753848-24760513	mock	miR4	OK	16.8446	17.016	0.0146011	0.0517284	0.9474	0.999688	no
FBgn0000147	-0.183887912479623	0.541	1236	0.458	168	0.249	173	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	FBgn0000147	aurA-RA	chr3R:11963123-11967691	mock	miR4	OK	31.5205	27.1112	-0.217404	-0.36409	0.6537	0.999688	no
FBgn0000150	-0.0141198037990164	0.606	507	0.485	134	0.337	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	FBgn0000150	awd-RC,awd-RD,awd-RE	chr3R:31744281-31746077	mock	miR4	OK	4802.21	5011.13	0.0614367	0.301337	0.70945	0.999688	no
FBgn0000152	0.119011386488549	0.537	1941	0.404	455	0.408	179	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	FBgn0000152	Axs-RA	chrX:16679296-16683895	mock	miR4	OK	15.0994	18.2749	0.275366	0.728926	0.3705	0.999688	no
FBgn0000173	0.0071346549873257	0.564	456	0.427	358	0.295	1189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	2	FBgn0000173	ben-RA,ben-RB,ben-RC,ben-RD,ben-RE	chrX:13996344-13999805	mock	miR4	OK	50.7418	45.7537	-0.149288	-0.357802	0.6514	0.999688	no
FBgn0000181	0.0306355476781777	0.608	510	0.415	82	0.426	882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000181	bic-RA,bic-RB	chr2R:12870248-12871794	mock	miR4	OK	1333.75	1501.07	0.170498	0.801985	0.3142	0.999688	no
FBgn0000183	-0.337236183202864	0.526	2409	0.464	891	0.329	849	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	FBgn0000183	BicD-RB,BicD-RC,BicD-RD	chr2L:17459604-17474773	mock	miR4	OK	22.1523	15.777	-0.48963	-0.964341	0.23005	0.999688	no
FBgn0000212	-0.350572245999771	0.549	4977	0.433	127	0.294	235	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	FBgn0000212	brm-RA,brm-RB,brm-RC,brm-RD,brm-RF	chr3L:15970081-15982869	mock	miR4	OK	50.991	37.3114	-0.450625	-1.8242	0.02345	0.672184	no
FBgn0000221	0.368910390361886	0.599	978	0.34	144	0.369	328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	FBgn0000221	brn-RA	chrX:4104341-4105791	mock	miR4	OK	14.4886	22.2162	0.616689	1.26094	0.1224	0.999688	no
FBgn0000228	-0.144703153840232	0.566	3357	0.468	359	0.337	950	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	FBgn0000228	Bsg25D-RB,Bsg25D-RC,Bsg25D-RD,Bsg25D-RE,Bsg25D-RF,Bsg25D-RG,Bsg25D-RH	chr2L:5271727-5278548	mock	miR4	OK	12.5516	10.7325	-0.225887	-0.531802	0.5089	0.999688	no
FBgn0000229	-0.195079034681005	0.452	1119	0.415	532	0.26	146	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000229	bsk-RB,bsk-RE,bsk-RF	chr2L:10247501-10250501	mock	miR4	OK	51.6411	41.6289	-0.310936	-1.01834	0.20265	0.999688	no
FBgn0000239	0.00888051391110888	0.508	2052	0.503	372	0.327	692	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	FBgn0000239	bur-RB,bur-RC	chr2L:21174181-21179683	mock	miR4	OK	31.9046	30.4194	-0.0687736	-0.235402	0.77145	0.999688	no
FBgn0000244	-0.0570922129518678	0.555	2163	0.407	27	0.394	2584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	FBgn0000244	by-RA,by-RC,by-RD	chr3R:9528237-9533011	mock	miR4	OK	5.8569	5.64034	-0.0543547	-0.0985599	0.90285	0.999688	no
FBgn0000247	-0.211521550949347	0.553	5886	0.515	524	0.367	616	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000247	ca-RA,ca-RC	chr3R:29803195-29816451	mock	miR4	OK	27.1981	25.1494	-0.112981	-0.224727	0.77835	0.999688	no
FBgn0000250	0.2158296178351	0.564	1503	0.415	159	0.379	343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000250	cact-RA,cact-RB,cact-RC,cact-RD,cact-RE	chr2L:16310955-16326207	mock	miR4	OK	40.7094	48.626	0.256368	0.538198	0.5025	0.999688	no
FBgn0000253	-0.412250798303662	0.533	450	0.406	207	0.349	5015	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	2	0	FBgn0000253	Cam-RA,Cam-RB,Cam-RC,Cam-RD,Cam-RE	chr2R:12259397-12278809	mock	miR4	OK	34.1539	21.0166	-0.700518	-1.33361	0.10235	0.999688	no
FBgn0000256	-0.122580060844288	0.559	4086	0.399	281	0.353	184	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000256	capu-RA,capu-RB,capu-RD,capu-RE,capu-RF,capu-RG,capu-RH,capu-RI,capu-RJ	chr2L:3872645-3902860	mock	miR4	OK	61.5333	60.8915	-0.0151268	-0.0625941	0.93625	0.999688	no
FBgn0000257	0.215013886353739	0.601	1920	0.502	235	0.361	1018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	FBgn0000257	car-RA,car-RC	chrX:19566018-19569401	mock	miR4	OK	17.8415	21.4564	0.266177	0.792934	0.32145	0.999688	no
FBgn0000259	0.0146233987311774	0.507	708	0.43	158	0.358	1526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	FBgn0000259	CkIIbeta-RB,CkIIbeta-RC,CkIIbeta-RD,CkIIbeta-RE,CkIIbeta-RF,CkIIbeta-RG,CkIIbeta-RH,CkIIbeta-RI,CkIIbeta-RJ,CkIIbeta-RK	chrX:11792532-11801587	mock	miR4	OK	15.4893	14.5141	-0.0938203	-0.148324	0.85545	0.999688	no
FBgn0000261	-0.315264055730282	0.569	1521	0.412	182	0.352	290	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	FBgn0000261	Cat-RA	chr3L:18822603-18828188	mock	miR4	OK	170.472	126.134	-0.434577	-1.8238	0.0271	0.728464	no
FBgn0000276	0.200442409988942	0.526	192	0.351	74	0.205	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000276	CecA1-RA	chr3R:30210873-30211273	mock	miR4	OK	598.096	710.438	0.24833	0.869962	0.2818	0.999688	no
FBgn0000277	-0.201081403486236	0.505	192	0.378	82	0.198	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000277	CecA2-RA	chr3R:30212155-30212568	mock	miR4	OK	241.493	188.375	-0.358379	-0.900487	0.27365	0.999688	no
FBgn0000278	-0.240088299729217	0.536	192	0.444	72	0.267	161	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000278	CecB-RA	chr3R:30213314-30213797	mock	miR4	OK	64.0553	54.7756	-0.225783	-0.383195	0.63125	0.999688	no
FBgn0000279	0.0676565992017797	0.552	192	0.323	93	0.376	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	FBgn0000279	CecC-RA	chr3R:30216483-30216938	mock	miR4	OK	72.0275	82.0222	0.187467	0.354456	0.66265	0.999688	no
FBgn0000283	-0.34080644182422	0.524	3291	0.489	274	0.337	611	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	FBgn0000283	Cp190-RA,Cp190-RB	chr3R:15268661-15275241	mock	miR4	OK	28.3447	19.1983	-0.562101	-1.91834	0.0183	0.621554	no
FBgn0000289	0.197125010667565	0.574	2514	0.443	754	0.388	1460	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	FBgn0000289	cg-RA,cg-RB,cg-RC,cg-RD,cg-RF,cg-RI,cg-RJ,cg-RK,cg-RL,cg-RM,cg-RN	chr2R:14173692-14182838	mock	miR4	OK	21.4373	22.4329	0.0654888	0.2069	0.79475	0.999688	no
FBgn0000299	0.668827856353936	0.616	5340	0.502	219	0.36	542	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000299	Cg25C-RA,Cg25C-RB,Cg25C-RC	chr2L:5029608-5037279	mock	miR4	OK	1514.87	2252.09	0.572067	2.7688	4e-04	0.0613106	no
FBgn0000308	0.0874737816535837	0.583	381	0.48	248	0.36	1462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	FBgn0000308	chic-RA,chic-RB,chic-RC,chic-RD,chic-RE,chic-RF	chr2L:5972114-5981018	mock	miR4	OK	371.79	379.459	0.0294553	0.125023	0.87585	0.999688	no
FBgn0000316	0.0139339439734366	0.483	1806	0.325	120	0.272	184	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	FBgn0000316	cin-RA,cin-RB	chrX:255673-263999	mock	miR4	OK	37.1623	32.6129	-0.188398	-0.610233	0.4507	0.999688	no
FBgn0000317	-0.327459506620363	0.501	6504	0.463	449	0.266	451	0	0	0	0	0	0	0	0	1	0	4	1	0	0	0	0	0	0	0	0	0	2	FBgn0000317	ck-RA,ck-RB,ck-RC,ck-RD	chr2L:15044962-15057862	mock	miR4	OK	10.9816	8.02468	-0.452574	-1.45568	0.07125	0.999688	no
FBgn0000318	-0.194685137557921	0.577	381	0.47	215	0.344	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	FBgn0000318	cl-RA,cl-RB,cl-RC	chr2L:5520134-5523898	mock	miR4	OK	855.466	829.151	-0.0450756	-0.179752	0.82435	0.999688	no
FBgn0000319	0.0372782584353083	0.522	5037	0.353	470	0.262	286	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	FBgn0000319	Chc-RA,Chc-RB,Chc-RC,Chc-RD,Chc-RE,Chc-RF,Chc-RG	chrX:15827985-15835490	mock	miR4	OK	289.98	263.16	-0.140013	-0.695242	0.39505	0.999688	no
FBgn0000326	-0.0618023214415645	0.525	1689	0.411	107	0.312	48	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	FBgn0000326	clt-RA	chr2R:21617060-21619079	mock	miR4	OK	19.713	20.9687	0.0890907	0.222055	0.7877	0.999688	no
FBgn0000330	-1.37163901833239	0.552	1248	0.315	54	0.426	472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	FBgn0000330	cm-RA,cm-RB	chrX:7009005-7011145	mock	miR4	OK	23.8041	9.75706	-1.28669	-2.39407	0.0073	0.386114	no
FBgn0000339	0.104826448692288	0.455	435	0.442	86	0.349	611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	FBgn0000339	cni-RA,cni-RB,cni-RC	chr2L:16309291-16310726	mock	miR4	OK	148.058	179.865	0.280751	1.00119	0.2157	0.999688	no
FBgn0000352	0.181515280502277	0.554	3606	0.463	136	0.334	1021	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	1	FBgn0000352	cos-RA,cos-RB	chr2R:7382175-7387115	mock	miR4	OK	10.7581	10.3733	-0.0525477	-0.15123	0.8529	0.999688	no
FBgn0000370	-0.0324676498611755	0.513	1146	0.412	628	0.343	470	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	FBgn0000370	crc-RA,crc-RB,crc-RE,crc-RF	chr2L:21310865-21319527	mock	miR4	OK	465.749	431.471	-0.110291	-0.530741	0.50735	0.999688	no
FBgn0000376	-0.0932053709759681	0.576	2949	0.451	133	0.423	755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	FBgn0000376	crm-RA,crm-RB	chrX:2732468-2738773	mock	miR4	OK	8.41758	8.52996	0.0191325	0.042696	0.9553	0.999688	no
FBgn0000377	-0.0662661305409788	0.561	2109	0.417	120	0.301	103	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	FBgn0000377	crn-RA	chrX:2247593-2249983	mock	miR4	OK	35.1302	36.0879	0.0388048	0.12723	0.8809	0.999688	no
FBgn0000392	0.338128142538067	0.538	3354	0.362	486	0.421	466	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	FBgn0000392	cup-RB,cup-RC	chr2L:6663663-6676635	mock	miR4	OK	13.5002	14.9333	0.145553	0.24165	0.77315	0.999688	no
FBgn0000394	0.16611414453317	0.566	774	0.479	607	0.283	512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000394	cv-RA,cv-RB,cv-RC	chrX:5690001-5695205	mock	miR4	OK	55.2257	61.5477	0.156367	0.449851	0.57295	0.999688	no
FBgn0000395	-0.539358291761048	0.597	2256	0.445	1082	0.382	991	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	2	0	0	0	0	1	FBgn0000395	cv-2-RA	chr2R:21355014-21379464	mock	miR4	OK	7.16207	5.3117	-0.431201	-0.962188	0.23945	0.999688	no
FBgn0000404	-0.0694271928182788	0.513	1476	0.437	510	0.382	933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	FBgn0000404	CycA-RA,CycA-RC	chr3L:11826718-11833578	mock	miR4	OK	77.35	67.2302	-0.202291	-0.803908	0.31405	0.999688	no
FBgn0000405	-0.0116066092479257	0.555	1593	0.404	267	0.413	773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	FBgn0000405	CycB-RA,CycB-RB,CycB-RC,CycB-RE	chr2R:22803520-22806948	mock	miR4	OK	112.098	111.032	-0.0137772	-0.0578839	0.9458	0.999688	no
FBgn0000409	-0.102884711893361	0.593	327	0.419	86	0.321	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000409	Cyt-c-p-RA,Cyt-c-p-RB	chr2L:16719931-16722644	mock	miR4	OK	918.817	874.265	-0.071706	-0.319166	0.69095	0.999688	no
FBgn0000412	0.122596908437756	0.595	1068	0.378	307	0.317	436	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	FBgn0000412	D1-RA,D1-RC,D1-RD	chr3R:9238082-9240654	mock	miR4	OK	89.2142	89.4344	0.00355647	0.0134516	0.98705	0.999688	no
FBgn0000416	0.0390882748843746	0.534	2862	0.364	129	0.356	449	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	FBgn0000416	Sap-r-RA,Sap-r-RB	chr3R:30881791-30889062	mock	miR4	OK	927.847	951.745	0.0366881	0.184863	0.82285	0.999688	no
FBgn0000426	0.00176756662966043	0.581	267	0.397	121	0.354	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	FBgn0000426	SmF-RA	chr2R:12182638-12185506	mock	miR4	OK	242.827	245.711	0.0170383	0.0515818	0.9494	0.999688	no
FBgn0000447	0.143838033478947	0.548	1218	0.333	132	0.32	122	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000447	Dhod-RA,Dhod-RD	chr3R:8651083-8654766	mock	miR4	OK	77.569	85.1794	0.135024	0.428752	0.5877	0.999688	no
FBgn0000454	-0.158218950869541	0.566	1527	0.515	297	0.332	223	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000454	Dip-B-RA,Dip-B-RB,Dip-B-RC,Dip-B-RD	chr3R:13782287-13785676	mock	miR4	OK	179.057	173.997	-0.0413562	-0.176201	0.8281	0.999688	no
FBgn0000455	0.287886694170227	0.572	1476	0.338	376	0.273	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	FBgn0000455	Dip-C-RA,Dip-C-RB	chr3R:12411808-12413759	mock	miR4	OK	37.4139	48.9464	0.387628	1.19128	0.1397	0.999688	no
FBgn0000482	0.202938518493947	0.564	3009	0.465	71	0.309	81	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000482	dor-RA	chrX:1523553-1669297	mock	miR4	OK	25.9153	30.1937	0.22044	0.647677	0.4211	0.999688	no
FBgn0000499	0.0834072028330185	0.574	1872	0.478	473	0.319	499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000499	dsh-RA	chrX:11355880-11358724	mock	miR4	OK	21.9874	24.6056	0.162311	0.501243	0.53425	0.999688	no
FBgn0000520	0.1174282121685	0.595	1779	0.433	134	0.461	89	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	FBgn0000520	dwg-RA	chrX:2727697-2730042	mock	miR4	OK	12.0002	14.0813	0.230721	0.481148	0.5489	0.999688	no
FBgn0000524	-0.0407987646630264	0.592	2217	0.461	414	0.359	1197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	FBgn0000524	dx-RA	chrX:6533998-6538575	mock	miR4	OK	6.18805	4.92005	-0.33081	-0.662183	0.40655	0.999688	no
FBgn0000536	0.290711593217765	0.487	1488	0.442	398	0.322	515	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	FBgn0000536	eas-RA,eas-RB,eas-RC,eas-RF,eas-RG,eas-RH,eas-RI,eas-RJ	chrX:16278327-16285618	mock	miR4	OK	46.6613	55.6952	0.255324	0.937881	0.25255	0.999688	no
