utr_id	fc	orf_gc	orf_len	utr5_gc	utr5_len	utr3_gc	utr3_len	utr5p8	utr5p7m8	utr5p7A1	utr5p6	utr5po6	utr5p6A1	orf8	orf7m8	orf7A1	orf6	orfo6	orf6A1	utr8C	utr8G	utr8T	utr8	utr7m8	utr7A1	utr6	utro6	utr6A1	utr5	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2.fold_change.	test_stat	p_value	q_value	significant
FBgn0000250	-0.0572311459237879	0.564	1503	0.415	159	0.379	343	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	FBgn0000250	cact-RA,cact-RB,cact-RC,cact-RD,cact-RE	chr2L:16310955-16326207	mock	miR263a	OK	41.1595	43.6502	0.0847635	0.17483	0.8287	0.99985	no
FBgn0000253	-0.158208113129204	0.533	450	0.406	207	0.349	5015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	FBgn0000253	Cam-RA,Cam-RB,Cam-RC,Cam-RD,Cam-RE	chr2R:12259397-12278809	mock	miR263a	OK	34.494	35.6487	0.0475023	0.101023	0.8998	0.99985	no
FBgn0000256	-0.0128412563219633	0.559	4086	0.399	281	0.353	184	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000256	capu-RA,capu-RB,capu-RD,capu-RE,capu-RF,capu-RG,capu-RH,capu-RI,capu-RJ	chr2L:3872645-3902860	mock	miR263a	OK	62.2143	58.5357	-0.08793	-0.35799	0.6529	0.99985	no
FBgn0000257	0.0831946793108861	0.601	1920	0.502	235	0.361	1018	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	FBgn0000257	car-RA,car-RC	chrX:19566018-19569401	mock	miR263a	OK	18.0409	19.414	0.105829	0.311762	0.69235	0.99985	no
FBgn0000259	-0.179933366937221	0.507	708	0.43	158	0.358	1526	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000259	CkIIbeta-RB,CkIIbeta-RC,CkIIbeta-RD,CkIIbeta-RE,CkIIbeta-RF,CkIIbeta-RG,CkIIbeta-RH,CkIIbeta-RI,CkIIbeta-RJ,CkIIbeta-RK	chrX:11792532-11801587	mock	miR263a	OK	15.6598	16.4553	0.0714805	0.112135	0.8893	0.99985	no
FBgn0000261	-0.335379284798598	0.569	1521	0.412	182	0.352	290	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000261	Cat-RA	chr3L:18822603-18828188	mock	miR263a	OK	172.323	110.034	-0.647168	-2.67962	0.0012	0.0953538	no
FBgn0000276	-0.798890440564549	0.526	192	0.351	74	0.205	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000276	CecA1-RA	chr3R:30210873-30211273	mock	miR263a	OK	604.426	361.179	-0.742851	-2.31483	0.00695	0.302744	no
FBgn0000277	-1.27379154743761	0.505	192	0.378	82	0.198	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000277	CecA2-RA	chr3R:30212155-30212568	mock	miR263a	OK	244.051	82.0669	-1.57231	-3.12923	0.002	0.139058	no
FBgn0000278	-0.385351265101481	0.536	192	0.444	72	0.267	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000278	CecB-RA	chr3R:30213314-30213797	mock	miR263a	OK	64.7628	45.4002	-0.512467	-0.82649	0.3009	0.99985	no
FBgn0000279	-0.597867748954026	0.552	192	0.323	93	0.376	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	FBgn0000279	CecC-RA	chr3R:30216483-30216938	mock	miR263a	OK	72.8362	57.1248	-0.350538	-0.599246	0.4602	0.99985	no
FBgn0000283	-0.0552812035237663	0.524	3291	0.489	274	0.337	611	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	FBgn0000283	Cp190-RA,Cp190-RB	chr3R:15268661-15275241	mock	miR263a	OK	28.654	25.8905	-0.14631	-0.522951	0.5158	0.99985	no
FBgn0000289	-0.0880779623927812	0.574	2514	0.443	754	0.388	1460	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	1	0	0	0	FBgn0000289	cg-RA,cg-RB,cg-RC,cg-RD,cg-RF,cg-RI,cg-RJ,cg-RK,cg-RL,cg-RM,cg-RN	chr2R:14173692-14182838	mock	miR263a	OK	21.6772	24.231	0.160679	0.518988	0.5169	0.99985	no
FBgn0000299	-1.52613889006718	0.616	5340	0.502	219	0.36	542	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	1	0	0	FBgn0000299	Cg25C-RA,Cg25C-RB,Cg25C-RC	chr2L:5029608-5037279	mock	miR263a	OK	1531.49	559.904	-1.45168	-7.15468	5e-05	0.00737857	yes
FBgn0000308	-0.16423561961704	0.583	381	0.48	248	0.36	1462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	FBgn0000308	chic-RA,chic-RB,chic-RC,chic-RD,chic-RE,chic-RF	chr2L:5972114-5981018	mock	miR263a	OK	375.887	357.459	-0.0725233	-0.307558	0.70115	0.99985	no
FBgn0000316	-0.260912914702573	0.483	1806	0.325	120	0.272	184	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000316	cin-RA,cin-RB	chrX:255673-263999	mock	miR263a	OK	37.5815	29.4067	-0.353876	-1.12174	0.16195	0.99985	no
FBgn0000317	0.0460749231798369	0.501	6504	0.463	449	0.266	451	0	0	0	0	0	0	0	0	0	3	1	3	0	0	0	0	0	0	0	0	0	0	FBgn0000317	ck-RA,ck-RB,ck-RC,ck-RD	chr2L:15044962-15057862	mock	miR263a	OK	11.1028	10.4287	-0.0903596	-0.301642	0.7107	0.99985	no
FBgn0000318	0.0900648284968044	0.577	381	0.47	215	0.344	93	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000318	cl-RA,cl-RB,cl-RC	chr2L:5520134-5523898	mock	miR263a	OK	865.083	856.236	-0.0148293	-0.0596135	0.9421	0.99985	no
FBgn0000319	0.109252252294271	0.522	5037	0.353	470	0.262	286	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000319	Chc-RA,Chc-RB,Chc-RC,Chc-RD,Chc-RE,Chc-RF,Chc-RG	chrX:15827985-15835490	mock	miR263a	OK	293.187	299.778	0.0320744	0.159473	0.84395	0.99985	no
FBgn0000326	0.0364786550308333	0.525	1689	0.411	107	0.312	48	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	FBgn0000326	clt-RA	chr2R:21617060-21619079	mock	miR263a	OK	19.9335	21.0411	0.0780151	0.195172	0.809	0.99985	no
FBgn0000330	0.534266240239098	0.552	1248	0.315	54	0.426	472	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	FBgn0000330	cm-RA,cm-RB	chrX:7009005-7011145	mock	miR263a	OK	24.086	34.9628	0.537626	1.3483	0.09325	0.99985	no
FBgn0000339	0.0787691384942525	0.455	435	0.442	86	0.349	611	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	FBgn0000339	cni-RA,cni-RB,cni-RC	chr2L:16309291-16310726	mock	miR263a	OK	149.717	175.974	0.233124	0.824945	0.304	0.99985	no
FBgn0000352	-0.508645030335854	0.554	3606	0.463	136	0.334	1021	0	0	0	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	0	1	1	FBgn0000352	cos-RA,cos-RB	chr2R:7382175-7387115	mock	miR263a	OK	10.8804	8.46767	-0.361702	-0.981596	0.2199	0.99985	no
FBgn0000370	-0.048632449799503	0.513	1146	0.412	628	0.343	470	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	FBgn0000370	crc-RA,crc-RB,crc-RE,crc-RF	chr2L:21310865-21319527	mock	miR263a	OK	471.036	466.366	-0.0143757	-0.0695071	0.9327	0.99985	no
FBgn0000376	-0.0309295578548936	0.576	2949	0.451	133	0.423	755	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	FBgn0000376	crm-RA,crm-RB	chrX:2732468-2738773	mock	miR263a	OK	8.51396	9.11024	0.0976591	0.219884	0.78125	0.99985	no
FBgn0000377	-0.0476459225323565	0.561	2109	0.417	120	0.301	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000377	crn-RA	chrX:2247593-2249983	mock	miR263a	OK	35.5256	35.9313	0.016381	0.0540822	0.94815	0.99985	no
FBgn0000392	-0.0339631440337524	0.538	3354	0.362	486	0.421	466	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	FBgn0000392	cup-RB,cup-RC	chr2L:6663663-6676635	mock	miR263a	OK	13.6512	13.9392	0.0301255	0.0476008	0.95095	0.99985	no
FBgn0000394	-0.243465295309475	0.566	774	0.479	607	0.283	512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	FBgn0000394	cv-RA,cv-RB,cv-RC	chrX:5690001-5695205	mock	miR263a	OK	55.8359	49.4326	-0.175729	-0.480876	0.5514	0.99985	no
FBgn0000395	0.954680752510228	0.597	2256	0.445	1082	0.382	991	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	FBgn0000395	cv-2-RA	chr2R:21355014-21379464	mock	miR263a	OK	7.23881	14.1171	0.963621	2.54655	0.0043	0.223693	no
FBgn0000404	0.144888010004807	0.513	1476	0.437	510	0.382	933	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	FBgn0000404	CycA-RA,CycA-RC	chr3L:11826718-11833578	mock	miR263a	OK	78.221	85.0046	0.119985	0.485263	0.54525	0.99985	no
FBgn0000405	0.12548428207827	0.555	1593	0.404	267	0.413	773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000405	CycB-RA,CycB-RB,CycB-RC,CycB-RE	chr2R:22803520-22806948	mock	miR263a	OK	113.354	126.616	0.159614	0.680947	0.4013	0.99985	no
FBgn0000409	0.0982737204773911	0.593	327	0.419	86	0.321	268	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	FBgn0000409	Cyt-c-p-RA,Cyt-c-p-RB	chr2L:16719931-16722644	mock	miR263a	OK	928.918	917.132	-0.0184217	-0.0826705	0.9181	0.99985	no
FBgn0000412	-0.00380247437559875	0.595	1068	0.378	307	0.317	436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000412	D1-RA,D1-RC,D1-RD	chr3R:9238082-9240654	mock	miR263a	OK	90.2098	96.4104	0.0959043	0.363508	0.6569	0.99985	no
FBgn0000416	0.27317407195506	0.534	2862	0.364	129	0.356	449	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	FBgn0000416	Sap-r-RA,Sap-r-RB	chr3R:30881791-30889062	mock	miR263a	OK	938.055	1026.53	0.130033	0.662351	0.4047	0.99985	no
FBgn0000426	0.0773263542370319	0.581	267	0.397	121	0.354	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000426	SmF-RA	chr2R:12182638-12185506	mock	miR263a	OK	245.675	264.718	0.107705	0.329353	0.678	0.99985	no
FBgn0000447	-0.162794595668015	0.548	1218	0.333	132	0.32	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000447	Dhod-RA,Dhod-RD	chr3R:8651083-8654766	mock	miR263a	OK	78.4405	74.0552	-0.0829973	-0.25731	0.75115	0.99985	no
FBgn0000454	-0.168151787442566	0.566	1527	0.515	297	0.332	223	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000454	Dip-B-RA,Dip-B-RB,Dip-B-RC,Dip-B-RD	chr3R:13782287-13785676	mock	miR263a	OK	181.072	156.384	-0.211467	-0.896191	0.2651	0.99985	no
FBgn0000455	0.179626376652594	0.572	1476	0.338	376	0.273	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000455	Dip-C-RA,Dip-C-RB	chr3R:12411808-12413759	mock	miR263a	OK	37.8462	46.581	0.299591	0.9183	0.25265	0.99985	no
FBgn0000482	-0.188075772348279	0.564	3009	0.465	71	0.309	81	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	FBgn0000482	dor-RA	chrX:1523553-1669297	mock	miR263a	OK	26.2115	23.003	-0.188378	-0.527681	0.5121	0.99985	no
FBgn0000499	0.132528709603239	0.574	1872	0.478	473	0.319	499	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	FBgn0000499	dsh-RA	chrX:11355880-11358724	mock	miR263a	OK	22.2387	26.5674	0.256587	0.799392	0.31645	0.99985	no
FBgn0000520	-0.260878369445373	0.595	1779	0.433	134	0.461	89	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	FBgn0000520	dwg-RA	chrX:2727697-2730042	mock	miR263a	OK	12.1313	11.0217	-0.138384	-0.276302	0.72995	0.99985	no
FBgn0000524	-0.440420059998172	0.592	2217	0.461	414	0.359	1197	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	1	2	FBgn0000524	dx-RA	chrX:6533998-6538575	mock	miR263a	OK	6.25669	4.53093	-0.465592	-0.909741	0.25485	0.99985	no
FBgn0000536	0.2712712699993	0.487	1488	0.442	398	0.322	515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	FBgn0000536	eas-RA,eas-RB,eas-RC,eas-RF,eas-RG,eas-RH,eas-RI,eas-RJ	chrX:16278327-16285618	mock	miR263a	OK	47.1722	56.8067	0.268125	0.970396	0.23675	0.99985	no
